,Gender,Age,Bike Lanes
19916,Male,Old,Yes
19917,Female,Old,No
19918,Male,Old,Yes
19919,Male,Old,Yes
19920,Female,Old,No
19921,Male,Old,Yes
19922,Female,Old,No
19923,Female,Old,No
19924,Male,Old,Yes
19925,Female,Old,No
19926,Male,Old,Yes
19927,Female,Old,No
19928,Female,Old,No
19929,Male,Old,Yes
19930,Female,Old,No
19931,Female,Old,No
19932,Male,Old,Yes
19933,Male,Old,Yes
19934,Female,Old,No
19935,Female,Old,No
19936,Male,Old,Yes
19937,Female,Old,No
19938,Female,Old,No
19939,Female,Old,No
19940,Female,Old,No
19941,Male,Old,Yes
19942,Female,Old,No
19943,Male,Old,Yes
19944,Female,Old,No
19945,Male,Old,Yes
19946,Female,Old,No
19947,Male,Old,Yes
19948,Female,Old,No
19949,Female,Old,No
19950,Male,Old,Yes
19951,Male,Old,Yes
19952,Female,Old,No
19953,Female,Old,No
19954,Male,Old,Yes
19955,Male,Old,Yes
19956,Female,Old,No
19957,Male,Old,Yes
19958,Female,Old,No
19959,Male,Old,Yes
19960,Female,Old,No
19961,Female,Old,No
19962,Male,Old,Yes
19963,Female,Old,No
19964,Female,Old,No
19965,Female,Old,No
19966,Female,Old,No
19967,Female,Old,No
19968,Male,Old,Yes
19969,Female,Old,No
19970,Female,Old,No
19971,Female,Old,No
19972,Female,Old,No
19973,Male,Old,Yes
19974,Female,Old,No
19975,Male,Old,Yes
19976,Female,Old,No
19977,Female,Old,No
19978,Female,Old,No
19979,Female,Old,No
19980,Male,Old,Yes
19981,Female,Old,No
19982,Female,Old,No
19983,Female,Old,No
19984,Female,Old,No
19985,Male,Old,Yes
19986,Female,Old,No
19987,Male,Old,Yes
19988,Male,Old,Yes
19989,Male,Old,Yes
19990,Male,Old,Yes
19991,Male,Old,Yes
19992,Male,Old,Yes
19993,Female,Old,No
19994,Male,Old,Yes
19995,Female,Old,No
19996,Male,Old,Yes
19997,Female,Old,No
19998,Male,Old,Yes
19999,Female,Old,No
20000,Male,Old,Yes
20001,Female,Old,No
20002,Male,Old,Yes
20003,Female,Old,No
20004,Male,Old,Yes
20005,Female,Old,No
20006,Female,Old,No
20007,Male,Old,Yes
20008,Male,Old,Yes
20009,Male,Old,Yes
20010,Female,Old,No
20011,Male,Old,Yes
20012,Male,Old,Yes
20013,Male,Old,Yes
20014,Male,Old,Yes
20015,Female,Old,No
20016,Female,Old,No
20017,Male,Old,Yes
20018,Female,Old,No
20019,Male,Old,Yes
20020,Male,Old,Yes
20021,Female,Old,No
20022,Female,Old,No
20023,Male,Old,Yes
20024,Female,Old,No
20025,Female,Old,No
20026,Female,Old,No
20027,Female,Old,No
20028,Female,Old,No
20029,Male,Old,Yes
20030,Male,Old,Yes
20031,Male,Old,Yes
20032,Male,Old,Yes
20033,Female,Old,No
20034,Female,Old,No
20035,Female,Old,No
20036,Female,Old,No
20037,Male,Old,Yes
20038,Female,Old,No
20039,Female,Old,No
20040,Female,Old,No
20041,Female,Old,No
20042,Male,Old,Yes
20043,Male,Old,Yes
20044,Female,Old,No
20045,Male,Old,Yes
20046,Male,Old,Yes
20047,Female,Old,No
20048,Male,Old,Yes
20049,Male,Old,Yes
20050,Male,Old,Yes
20051,Male,Old,Yes
20052,Male,Old,Yes
20053,Female,Old,No
20054,Female,Old,No
20055,Female,Old,No
20056,Male,Old,Yes
20057,Male,Old,Yes
20058,Female,Old,No
20059,Female,Old,No
20060,Male,Old,Yes
20061,Male,Old,Yes
20062,Male,Old,Yes
20063,Female,Old,No
20064,Female,Old,No
20065,Female,Old,No
20066,Male,Old,Yes
20067,Male,Old,Yes
20068,Female,Old,No
20069,Female,Old,No
20070,Female,Old,No
20071,Male,Old,Yes
20072,Male,Old,Yes
20073,Male,Old,Yes
20074,Female,Old,No
20075,Male,Old,Yes
20076,Male,Old,Yes
20077,Male,Old,Yes
20078,Female,Old,No
20079,Female,Old,No
20080,Female,Old,No
20081,Male,Old,Yes
20082,Male,Old,Yes
20083,Female,Old,No
20084,Male,Old,Yes
20085,Male,Old,Yes
20086,Female,Old,No
20087,Male,Old,Yes
20088,Female,Old,No
20089,Female,Old,No
20090,Female,Old,No
20091,Female,Old,No
20092,Male,Old,Yes
20093,Female,Old,No
20094,Male,Old,Yes
20095,Female,Old,No
20096,Male,Old,Yes
20097,Female,Old,No
20098,Male,Old,Yes
20099,Female,Old,No
20100,Female,Old,No
20101,Female,Old,No
20102,Female,Old,No
20103,Male,Old,Yes
20104,Male,Old,Yes
20105,Male,Old,Yes
20106,Male,Old,Yes
20107,Female,Old,No
20108,Male,Old,Yes
20109,Male,Old,Yes
20110,Female,Old,No
20111,Female,Old,No
20112,Male,Old,Yes
20113,Male,Old,Yes
20114,Male,Old,Yes
20115,Female,Old,No
20116,Female,Old,No
20117,Female,Old,No
20118,Female,Old,No
20119,Male,Old,Yes
20120,Male,Old,Yes
20121,Male,Old,Yes
20122,Female,Old,No
20123,Male,Old,Yes
20124,Female,Old,No
20125,Female,Old,No
20126,Female,Old,No
20127,Female,Old,No
20128,Male,Old,Yes
20129,Male,Old,Yes
20130,Female,Old,No
20131,Male,Old,Yes
20132,Male,Old,Yes
20133,Female,Old,No
20134,Male,Old,Yes
20135,Male,Old,Yes
20136,Male,Old,Yes
20137,Male,Old,Yes
20138,Male,Old,Yes
20139,Female,Old,No
20140,Female,Old,No
20141,Male,Old,Yes
20142,Male,Old,Yes
20143,Female,Old,No
20144,Female,Old,No
20145,Female,Old,No
20146,Female,Old,No
20147,Female,Old,No
20148,Male,Old,Yes
20149,Female,Old,No
20150,Female,Old,No
20151,Female,Old,No
20152,Female,Old,No
20153,Female,Old,No
20154,Female,Old,No
20155,Female,Old,No
20156,Female,Old,No
20157,Male,Old,Yes
20158,Male,Old,Yes
20159,Female,Old,No
20160,Male,Old,Yes
20161,Male,Old,Yes
20162,Female,Old,No
20163,Male,Old,Yes
20164,Female,Old,No
20165,Male,Old,Yes
20166,Female,Old,No
20167,Male,Old,Yes
20168,Male,Old,Yes
20169,Female,Old,No
20170,Male,Old,Yes
20171,Female,Old,No
20172,Female,Old,No
20173,Female,Old,No
20174,Male,Old,Yes
20175,Male,Old,Yes
20176,Female,Old,No
20177,Male,Old,Yes
20178,Female,Old,No
20179,Female,Old,No
20180,Male,Old,Yes
20181,Male,Old,Yes
20182,Male,Old,Yes
20183,Male,Old,Yes
20184,Female,Old,No
20185,Female,Old,No
20186,Male,Old,Yes
20187,Female,Old,No
20188,Female,Old,No
20189,Male,Old,Yes
20190,Male,Old,Yes
20191,Male,Old,Yes
20192,Female,Old,No
20193,Female,Old,No
20194,Male,Old,Yes
20195,Female,Old,No
20196,Male,Old,Yes
20197,Female,Old,No
20198,Female,Old,No
20199,Female,Old,No
20200,Male,Old,Yes
20201,Female,Old,No
20202,Female,Old,No
20203,Male,Old,No
20204,Male,Old,Yes
20205,Female,Old,No
20206,Female,Old,No
20207,Male,Old,Yes
20208,Male,Old,Yes
20209,Male,Old,Yes
20210,Male,Old,Yes
20211,Female,Old,No
20212,Female,Old,No
20213,Male,Old,Yes
20214,Female,Old,No
20215,Male,Old,Yes
20216,Female,Old,No
20217,Female,Old,No
20218,Female,Old,No
20219,Female,Old,No
20220,Female,Old,No
20221,Male,Old,Yes
20222,Female,Old,No
20223,Male,Old,Yes
20224,Male,Old,Yes
20225,Male,Old,Yes
20226,Female,Old,No
20227,Female,Old,No
20228,Male,Old,Yes
20229,Female,Old,No
20230,Male,Old,Yes
20231,Male,Old,Yes
20232,Female,Old,No
20233,Female,Old,No
20234,Female,Old,No
20235,Female,Old,No
20236,Female,Old,No
20237,Male,Old,Yes
20238,Female,Old,No
20239,Male,Old,Yes
20240,Male,Old,Yes
20241,Female,Old,No
20242,Female,Old,No
20243,Male,Old,Yes
20244,Male,Old,Yes
20245,Male,Old,Yes
20246,Male,Old,Yes
20247,Male,Old,Yes
20248,Female,Old,No
20249,Male,Old,Yes
20250,Female,Old,No
20251,Female,Old,No
20252,Male,Old,Yes
20253,Male,Old,Yes
20254,Male,Old,Yes
20255,Female,Old,No
20256,Female,Old,No
20257,Female,Old,No
20258,Female,Old,No
20259,Male,Old,Yes
20260,Female,Old,No
20261,Female,Old,No
20262,Female,Old,No
20263,Female,Old,No
20264,Male,Old,Yes
20265,Female,Old,No
20266,Male,Old,Yes
20267,Male,Old,Yes
20268,Female,Old,No
20269,Female,Old,No
20270,Male,Old,Yes
20271,Male,Old,Yes
20272,Male,Old,Yes
20273,Female,Old,No
20274,Male,Old,Yes
20275,Male,Old,Yes
20276,Female,Old,No
20277,Female,Old,No
20278,Female,Old,Yes
20279,Male,Old,Yes
20280,Male,Old,Yes
20281,Male,Old,Yes
20282,Male,Old,Yes
20283,Male,Old,Yes
20284,Female,Old,No
20285,Female,Old,No
20286,Male,Old,Yes
20287,Female,Old,No
20288,Male,Old,Yes
20289,Male,Old,Yes
20290,Male,Old,Yes
20291,Female,Old,No
20292,Female,Old,No
20293,Male,Old,Yes
20294,Female,Old,No
20295,Male,Old,Yes
20296,Male,Old,Yes
20297,Female,Old,No
20298,Male,Old,Yes
20299,Female,Old,No
20300,Male,Old,Yes
20301,Male,Old,Yes
20302,Female,Old,No
20303,Female,Old,No
20304,Female,Old,No
20305,Male,Old,Yes
20306,Male,Old,Yes
20307,Female,Old,Yes
20308,Female,Old,No
20309,Male,Old,Yes
20310,Female,Old,No
20311,Female,Old,No
20312,Male,Old,Yes
20313,Male,Old,Yes
20314,Female,Old,No
20315,Male,Old,Yes
20316,Female,Old,No
20317,Female,Old,No
20318,Male,Old,Yes
20319,Male,Old,Yes
20320,Female,Old,No
20321,Female,Old,No
20322,Male,Old,Yes
20323,Female,Old,No
20324,Male,Old,Yes
20325,Female,Old,No
20326,Female,Old,No
20327,Male,Old,Yes
20328,Male,Old,Yes
20329,Male,Old,Yes
20330,Female,Old,No
20331,Male,Old,Yes
20332,Female,Old,No
20333,Male,Old,Yes
20334,Female,Old,No
20335,Female,Old,No
20336,Male,Old,Yes
20337,Male,Old,Yes
20338,Male,Old,Yes
20339,Male,Old,Yes
20340,Male,Old,Yes
20341,Male,Old,No
20342,Male,Old,No
20343,Male,Old,Yes
20344,Female,Old,No
20345,Male,Old,Yes
20346,Male,Old,Yes
20347,Female,Old,No
20348,Female,Old,No
20349,Male,Old,Yes
20350,Female,Old,No
20351,Male,Old,Yes
20352,Male,Old,Yes
20353,Male,Old,Yes
20354,Female,Old,No
20355,Female,Old,No
20356,Male,Old,Yes
20357,Male,Old,Yes
20358,Female,Old,No
20359,Female,Old,No
20360,Male,Old,Yes
20361,Female,Old,No
20362,Male,Old,Yes
20363,Female,Old,No
20364,Female,Old,No
20365,Female,Old,No
20366,Female,Old,No
20367,Male,Old,Yes
20368,Male,Old,Yes
20369,Female,Old,No
20370,Male,Old,Yes
20371,Female,Old,No
20372,Female,Old,No
20373,Male,Old,Yes
20374,Male,Old,Yes
20375,Male,Old,Yes
20376,Female,Old,No
20377,Female,Old,No
20378,Male,Old,Yes
20379,Male,Old,Yes
20380,Female,Old,No
20381,Male,Old,Yes
20382,Female,Old,No
20383,Male,Old,Yes
20384,Female,Old,No
20385,Female,Old,No
20386,Female,Old,No
20387,Female,Old,No
20388,Male,Old,Yes
20389,Female,Old,No
20390,Female,Old,No
20391,Male,Old,Yes
20392,Female,Old,No
20393,Male,Old,Yes
20394,Female,Old,No
20395,Male,Old,Yes
20396,Male,Old,Yes
20397,Male,Old,Yes
20398,Male,Old,Yes
20399,Female,Old,No
20400,Female,Old,No
20401,Female,Old,No
20402,Male,Old,Yes
20403,Male,Old,Yes
20404,Male,Old,Yes
20405,Female,Old,No
20406,Female,Old,No
20407,Female,Old,No
20408,Female,Old,No
20409,Male,Old,Yes
20410,Male,Old,Yes
20411,Female,Old,No
20412,Male,Old,No
20413,Male,Old,Yes
20414,Male,Old,Yes
20415,Male,Old,Yes
20416,Female,Old,No
20417,Male,Old,Yes
20418,Female,Old,No
20419,Male,Old,Yes
20420,Male,Old,Yes
20421,Female,Old,No
20422,Female,Old,No
20423,Male,Old,Yes
20424,Female,Old,No
20425,Female,Old,No
20426,Female,Old,No
20427,Male,Old,Yes
20428,Female,Old,No
20429,Female,Old,No
20430,Male,Old,Yes
20431,Female,Old,No
20432,Female,Old,No
20433,Female,Old,No
20434,Male,Old,Yes
20435,Female,Old,No
20436,Female,Old,No
20437,Female,Old,No
20438,Female,Old,No
20439,Female,Old,No
20440,Male,Old,Yes
20441,Male,Old,Yes
20442,Male,Old,Yes
20443,Male,Old,Yes
20444,Female,Old,No
20445,Female,Old,No
20446,Male,Old,Yes
20447,Female,Old,No
20448,Male,Old,Yes
20449,Male,Old,Yes
20450,Male,Old,Yes
20451,Male,Old,Yes
20452,Female,Old,No
20453,Male,Old,Yes
20454,Female,Old,No
20455,Male,Old,Yes
20456,Male,Old,Yes
20457,Female,Old,No
20458,Female,Old,No
20459,Female,Old,No
20460,Female,Old,No
20461,Female,Old,No
20462,Female,Old,No
20463,Male,Old,Yes
20464,Female,Old,No
20465,Female,Old,No
20466,Female,Old,No
20467,Male,Old,Yes
20468,Male,Old,Yes
20469,Male,Old,Yes
20470,Male,Old,No
20471,Female,Old,No
20472,Female,Old,No
20473,Female,Old,No
20474,Male,Old,Yes
20475,Female,Old,No
20476,Male,Old,Yes
20477,Male,Old,Yes
20478,Female,Old,No
20479,Male,Old,Yes
20480,Male,Old,Yes
20481,Female,Old,No
20482,Female,Old,No
20483,Male,Old,Yes
20484,Male,Old,Yes
20485,Male,Old,Yes
20486,Male,Old,Yes
20487,Female,Old,No
20488,Female,Old,No
20489,Male,Old,Yes
20490,Male,Old,Yes
20491,Female,Old,No
20492,Male,Old,Yes
20493,Female,Old,No
20494,Male,Old,Yes
20495,Male,Old,Yes
20496,Male,Old,Yes
20497,Male,Old,Yes
20498,Male,Old,Yes
20499,Female,Old,No
20500,Female,Old,No
20501,Female,Old,No
20502,Male,Old,Yes
20503,Female,Old,No
20504,Female,Old,No
20505,Female,Old,No
20506,Female,Old,No
20507,Male,Old,Yes
20508,Female,Old,No
20509,Female,Old,No
20510,Male,Old,Yes
20511,Female,Old,No
20512,Male,Old,Yes
20513,Female,Old,No
20514,Female,Old,No
20515,Male,Old,Yes
20516,Male,Old,Yes
20517,Female,Old,No
20518,Female,Old,No
20519,Female,Old,No
20520,Female,Old,No
20521,Male,Old,Yes
20522,Male,Old,Yes
20523,Male,Old,Yes
20524,Male,Old,Yes
20525,Male,Old,Yes
20526,Male,Old,Yes
20527,Male,Old,Yes
20528,Female,Old,No
20529,Male,Old,Yes
20530,Male,Old,Yes
20531,Male,Old,Yes
20532,Female,Old,No
20533,Female,Old,No
20534,Male,Old,Yes
20535,Male,Old,Yes
20536,Female,Old,No
20537,Female,Old,No
20538,Male,Old,Yes
20539,Male,Old,Yes
20540,Male,Old,Yes
20541,Male,Old,Yes
20542,Male,Old,Yes
20543,Male,Old,Yes
20544,Male,Old,Yes
20545,Female,Old,No
20546,Female,Old,No
20547,Male,Old,Yes
20548,Male,Old,Yes
20549,Female,Old,No
20550,Female,Old,No
20551,Female,Old,No
20552,Female,Old,No
20553,Male,Old,Yes
20554,Female,Old,No
20555,Male,Old,Yes
20556,Female,Old,No
20557,Female,Old,No
20558,Male,Old,Yes
20559,Male,Old,Yes
20560,Female,Old,No
20561,Female,Old,No
20562,Female,Old,No
20563,Male,Old,Yes
20564,Female,Old,No
20565,Male,Old,Yes
20566,Female,Old,No
20567,Male,Old,Yes
20568,Male,Old,Yes
20569,Female,Old,No
20570,Female,Old,No
20571,Male,Old,Yes
20572,Female,Old,No
20573,Female,Old,No
20574,Male,Old,Yes
20575,Female,Old,No
20576,Male,Old,Yes
20577,Male,Old,Yes
20578,Female,Old,No
20579,Male,Old,Yes
20580,Male,Old,Yes
20581,Male,Old,Yes
20582,Female,Old,No
20583,Female,Old,No
20584,Male,Old,Yes
20585,Male,Old,Yes
20586,Male,Old,No
20587,Female,Old,No
20588,Female,Old,No
20589,Female,Old,No
20590,Male,Old,Yes
20591,Male,Old,Yes
20592,Female,Old,No
20593,Male,Old,Yes
20594,Male,Old,Yes
20595,Female,Old,No
20596,Male,Old,Yes
20597,Male,Old,Yes
20598,Female,Old,No
20599,Male,Old,Yes
20600,Female,Old,No
20601,Female,Old,No
20602,Female,Old,No
20603,Female,Old,No
20604,Male,Old,Yes
20605,Male,Old,Yes
20606,Female,Old,No
20607,Male,Old,Yes
20608,Female,Old,No
20609,Female,Old,No
20610,Female,Old,No
20611,Male,Old,Yes
20612,Male,Old,Yes
20613,Female,Old,No
20614,Male,Old,Yes
20615,Male,Old,Yes
20616,Female,Old,No
20617,Male,Old,Yes
20618,Female,Old,No
20619,Female,Old,No
20620,Male,Old,Yes
20621,Female,Old,No
20622,Female,Old,No
20623,Male,Old,Yes
20624,Female,Old,No
20625,Male,Old,Yes
20626,Male,Old,Yes
20627,Female,Old,No
20628,Male,Old,Yes
20629,Female,Old,No
20630,Male,Old,Yes
20631,Male,Old,Yes
20632,Female,Old,No
20633,Female,Old,Yes
20634,Female,Old,No
20635,Male,Old,Yes
20636,Male,Old,Yes
20637,Male,Old,Yes
20638,Female,Old,No
20639,Male,Old,Yes
20640,Male,Old,Yes
20641,Female,Old,No
20642,Male,Old,Yes
20643,Female,Old,No
20644,Male,Old,Yes
20645,Female,Old,No
20646,Female,Old,No
20647,Male,Old,Yes
20648,Female,Old,No
20649,Female,Old,No
20650,Male,Old,Yes
20651,Female,Old,No
20652,Male,Old,Yes
20653,Male,Old,Yes
20654,Male,Old,Yes
20655,Male,Old,Yes
20656,Male,Old,Yes
20657,Male,Old,Yes
20658,Female,Old,No
20659,Female,Old,No
20660,Male,Old,Yes
20661,Female,Old,No
20662,Male,Old,Yes
20663,Female,Old,No
20664,Female,Old,No
20665,Female,Old,No
20666,Female,Old,No
20667,Female,Old,No
20668,Male,Old,Yes
20669,Male,Old,Yes
20670,Male,Old,Yes
20671,Female,Old,No
20672,Female,Old,No
20673,Female,Old,No
20674,Female,Old,No
20675,Male,Old,Yes
20676,Female,Old,No
20677,Male,Old,Yes
20678,Female,Old,No
20679,Male,Old,Yes
20680,Female,Old,No
20681,Male,Old,Yes
20682,Female,Old,No
20683,Male,Old,Yes
20684,Female,Old,No
20685,Male,Old,Yes
20686,Male,Old,Yes
20687,Male,Old,Yes
20688,Female,Old,No
20689,Female,Old,No
20690,Male,Old,Yes
20691,Male,Old,Yes
20692,Male,Old,Yes
20693,Female,Old,No
20694,Female,Old,No
20695,Female,Old,No
20696,Female,Old,No
20697,Male,Old,Yes
20698,Male,Old,Yes
20699,Female,Old,No
20700,Male,Old,Yes
20701,Male,Old,Yes
20702,Male,Old,Yes
20703,Male,Old,Yes
20704,Female,Old,No
20705,Male,Old,Yes
20706,Male,Old,Yes
20707,Male,Old,Yes
20708,Female,Old,No
20709,Female,Old,No
20710,Female,Old,No
20711,Male,Old,Yes
20712,Female,Old,No
20713,Male,Old,Yes
20714,Male,Old,Yes
20715,Male,Old,Yes
20716,Female,Old,No
20717,Male,Old,Yes
20718,Male,Old,Yes
20719,Male,Old,Yes
20720,Female,Old,No
20721,Male,Old,Yes
20722,Female,Old,No
20723,Male,Old,Yes
20724,Male,Old,Yes
20725,Male,Old,Yes
20726,Male,Old,Yes
20727,Male,Old,Yes
20728,Male,Old,Yes
20729,Female,Old,No
20730,Male,Old,Yes
20731,Female,Old,No
20732,Female,Old,No
20733,Female,Old,No
20734,Male,Old,Yes
20735,Male,Old,Yes
20736,Male,Old,Yes
20737,Male,Old,Yes
20738,Female,Old,No
20739,Male,Old,Yes
20740,Male,Old,Yes
20741,Female,Old,No
20742,Male,Old,Yes
20743,Male,Old,Yes
20744,Male,Old,Yes
20745,Female,Old,No
20746,Male,Old,Yes
20747,Female,Old,No
20748,Female,Old,No
20749,Female,Old,No
20750,Male,Old,Yes
20751,Male,Old,Yes
20752,Male,Old,Yes
20753,Female,Old,No
20754,Female,Old,No
20755,Male,Old,Yes
20756,Female,Old,No
20757,Male,Old,Yes
20758,Male,Old,Yes
20759,Male,Old,Yes
20760,Male,Old,Yes
20761,Male,Old,Yes
20762,Female,Old,No
20763,Female,Old,No
20764,Male,Old,Yes
20765,Female,Old,No
20766,Female,Old,No
20767,Female,Old,No
20768,Female,Old,No
20769,Female,Old,No
20770,Male,Old,Yes
20771,Male,Old,Yes
20772,Male,Old,Yes
20773,Female,Old,No
20774,Male,Old,Yes
20775,Female,Old,No
20776,Female,Old,No
20777,Female,Old,No
20778,Female,Old,No
20779,Male,Old,Yes
20780,Male,Old,Yes
20781,Female,Old,No
20782,Female,Old,No
20783,Male,Old,Yes
20784,Male,Old,Yes
20785,Male,Old,Yes
20786,Female,Old,No
20787,Male,Old,Yes
20788,Female,Old,No
20789,Female,Old,No
20790,Male,Old,Yes
20791,Male,Old,Yes
20792,Female,Old,No
20793,Female,Old,No
20794,Male,Old,Yes
20795,Male,Old,Yes
20796,Male,Old,Yes
20797,Female,Old,No
20798,Male,Old,Yes
20799,Female,Old,No
20800,Female,Old,No
20801,Male,Old,Yes
20802,Male,Old,Yes
20803,Male,Old,Yes
20804,Female,Old,No
20805,Male,Old,Yes
20806,Female,Old,No
20807,Male,Old,Yes
20808,Female,Old,No
20809,Male,Old,Yes
20810,Male,Old,Yes
20811,Female,Old,No
20812,Male,Old,Yes
20813,Male,Old,Yes
20814,Female,Old,No
20815,Female,Old,No
20816,Female,Old,No
20817,Male,Old,Yes
20818,Male,Old,Yes
20819,Male,Old,Yes
20820,Male,Old,Yes
20821,Male,Old,Yes
20822,Female,Old,No
20823,Female,Old,No
20824,Female,Old,No
20825,Male,Old,Yes
20826,Male,Old,Yes
20827,Female,Old,No
20828,Male,Old,Yes
20829,Male,Old,Yes
20830,Female,Old,No
20831,Female,Old,No
20832,Male,Old,Yes
20833,Male,Old,Yes
20834,Male,Old,Yes
20835,Female,Old,No
20836,Female,Old,No
20837,Female,Old,No
20838,Female,Old,No
20839,Female,Old,No
20840,Female,Old,No
20841,Male,Old,Yes
20842,Female,Old,No
20843,Male,Old,Yes
20844,Female,Old,No
20845,Female,Old,No
20846,Female,Old,No
20847,Male,Old,Yes
20848,Female,Old,No
20849,Male,Old,Yes
20850,Male,Old,Yes
20851,Male,Old,Yes
20852,Male,Old,Yes
20853,Female,Old,No
20854,Female,Old,No
20855,Male,Old,Yes
20856,Female,Old,No
20857,Male,Old,Yes
20858,Female,Old,No
20859,Female,Old,No
20860,Female,Old,No
20861,Male,Old,Yes
20862,Female,Old,No
20863,Female,Old,No
20864,Female,Old,No
20865,Female,Old,No
20866,Female,Old,No
20867,Male,Old,Yes
20868,Male,Old,Yes
20869,Male,Old,Yes
20870,Male,Old,Yes
20871,Male,Old,Yes
20872,Female,Old,No
20873,Male,Old,Yes
20874,Male,Old,Yes
20875,Female,Old,No
20876,Male,Old,Yes
20877,Male,Old,Yes
20878,Female,Old,No
20879,Male,Old,Yes
20880,Female,Old,No
20881,Male,Old,Yes
20882,Male,Old,Yes
20883,Male,Old,Yes
20884,Male,Old,Yes
20885,Male,Old,Yes
20886,Male,Old,Yes
20887,Male,Old,Yes
20888,Male,Old,Yes
20889,Female,Old,No
20890,Male,Old,Yes
20891,Male,Old,Yes
20892,Female,Old,No
20893,Male,Old,Yes
20894,Female,Old,No
20895,Female,Old,No
20896,Female,Old,No
20897,Female,Old,No
20898,Male,Old,Yes
20899,Female,Old,No
20900,Female,Old,No
20901,Female,Old,No
20902,Female,Old,No
20903,Male,Old,Yes
20904,Male,Old,Yes
20905,Male,Old,Yes
20906,Male,Old,Yes
20907,Male,Old,Yes
20908,Male,Old,Yes
20909,Male,Old,Yes
20910,Female,Old,No
20911,Female,Old,No
20912,Male,Old,Yes
20913,Male,Old,Yes
20914,Female,Old,No
20915,Female,Old,No
20916,Male,Old,Yes
20917,Male,Old,Yes
20918,Male,Old,No
20919,Female,Old,No
20920,Female,Old,No
20921,Male,Old,Yes
20922,Male,Old,Yes
20923,Male,Old,Yes
20924,Male,Old,Yes
20925,Male,Old,Yes
20926,Female,Old,No
20927,Male,Old,Yes
20928,Female,Old,No
20929,Male,Old,Yes
20930,Male,Old,Yes
20931,Female,Old,No
20932,Male,Old,Yes
20933,Male,Old,Yes
20934,Female,Old,No
20935,Male,Old,Yes
20936,Male,Old,Yes
20937,Male,Old,Yes
20938,Male,Old,Yes
20939,Male,Old,Yes
20940,Male,Old,Yes
20941,Female,Old,No
20942,Male,Old,Yes
20943,Female,Old,No
20944,Male,Old,Yes
20945,Male,Old,Yes
20946,Female,Old,No
20947,Male,Old,Yes
20948,Female,Old,No
20949,Female,Old,No
20950,Female,Old,No
20951,Male,Old,Yes
20952,Male,Old,Yes
20953,Male,Old,Yes
20954,Male,Old,Yes
20955,Male,Old,Yes
20956,Female,Old,No
20957,Male,Old,No
20958,Female,Old,No
20959,Female,Old,No
20960,Female,Old,No
20961,Female,Old,No
20962,Male,Old,Yes
20963,Female,Old,No
20964,Male,Old,Yes
20965,Male,Old,Yes
20966,Male,Old,Yes
20967,Male,Old,Yes
20968,Female,Old,No
20969,Male,Old,Yes
20970,Female,Old,No
20971,Female,Old,No
20972,Female,Old,No
20973,Female,Old,No
20974,Female,Old,No
20975,Female,Old,No
20976,Male,Old,Yes
20977,Male,Old,Yes
20978,Male,Old,Yes
20979,Female,Old,No
20980,Female,Old,No
20981,Female,Old,No
20982,Female,Old,No
20983,Male,Old,Yes
20984,Female,Old,No
20985,Female,Old,No
20986,Female,Old,No
20987,Female,Old,No
20988,Female,Old,No
20989,Male,Old,Yes
20990,Male,Old,Yes
20991,Female,Old,No
20992,Male,Old,Yes
20993,Female,Old,No
20994,Female,Old,No
20995,Female,Old,No
20996,Female,Old,No
20997,Male,Old,Yes
20998,Male,Old,Yes
20999,Male,Old,Yes
21000,Male,Old,Yes
21001,Male,Old,Yes
21002,Female,Old,No
21003,Female,Old,No
21004,Female,Old,No
21005,Female,Old,No
21006,Female,Old,No
21007,Male,Old,Yes
21008,Male,Old,Yes
21009,Male,Old,Yes
21010,Female,Old,No
21011,Male,Old,Yes
21012,Female,Old,No
21013,Male,Old,Yes
21014,Female,Old,No
21015,Male,Old,Yes
21016,Female,Old,No
21017,Male,Old,Yes
21018,Male,Old,Yes
21019,Male,Old,Yes
21020,Male,Old,Yes
21021,Male,Old,Yes
21022,Female,Old,No
21023,Female,Old,No
21024,Male,Old,Yes
21025,Male,Old,Yes
21026,Male,Old,Yes
21027,Female,Old,No
21028,Female,Old,No
21029,Female,Old,No
21030,Female,Old,No
21031,Male,Old,Yes
21032,Female,Old,No
21033,Male,Old,Yes
21034,Female,Old,No
21035,Male,Old,Yes
21036,Female,Old,No
21037,Male,Old,Yes
21038,Male,Old,Yes
21039,Female,Old,No
21040,Female,Old,No
21041,Female,Old,No
21042,Female,Old,No
21043,Male,Old,Yes
21044,Female,Old,No
21045,Female,Old,No
21046,Male,Old,Yes
21047,Male,Old,Yes
21048,Male,Old,Yes
21049,Female,Old,No
21050,Male,Old,Yes
21051,Female,Old,No
21052,Female,Old,No
21053,Male,Old,Yes
21054,Female,Old,No
21055,Male,Old,Yes
21056,Female,Old,No
21057,Male,Old,Yes
21058,Female,Old,No
21059,Male,Old,Yes
21060,Female,Old,No
21061,Male,Old,Yes
21062,Male,Old,Yes
21063,Female,Old,No
21064,Female,Old,No
21065,Female,Old,No
21066,Female,Old,No
21067,Male,Old,Yes
21068,Female,Old,No
21069,Male,Old,Yes
21070,Female,Old,No
21071,Female,Old,No
21072,Male,Old,Yes
21073,Male,Old,Yes
21074,Male,Old,Yes
21075,Male,Old,Yes
21076,Female,Old,No
21077,Female,Old,Yes
21078,Male,Old,Yes
21079,Male,Old,Yes
