,Unnamed: 0,Gender,Age,Bike Lanes
976,42969,Female,Old,Yes
977,28219,Female,Old,Yes
978,47305,Female,Old,No
979,40196,Female,Old,Yes
980,41625,Male,Old,Yes
981,19263,Female,Old,Yes
982,15590,Male,Old,Yes
983,48226,Female,Old,No
984,4107,Male,Old,Yes
985,49336,Male,Old,Yes
986,2984,Female,Old,No
987,18471,Male,Old,Yes
988,32546,Female,Old,No
989,22389,Female,Old,Yes
990,28700,Female,Old,Yes
991,15526,Female,Old,Yes
992,12936,Female,Old,No
993,5528,Female,Old,No
994,42498,Male,Old,Yes
995,18856,Female,Old,Yes
996,41663,Female,Old,Yes
997,44713,Female,Old,Yes
998,42515,Female,Old,Yes
999,23975,Female,Old,No
1000,11178,Female,Old,No
1001,16162,Male,Old,Yes
1002,46349,Female,Old,No
1003,7040,Female,Old,Yes
1004,24579,Male,Old,Yes
1005,3001,Male,Old,No
1006,12395,Female,Old,No
1007,3426,Male,Old,Yes
1008,11296,Male,Old,Yes
1009,6585,Male,Old,Yes
1010,13259,Female,Old,Yes
1011,23579,Female,Old,No
1012,30208,Female,Old,No
1013,36093,Male,Old,Yes
1014,8960,Male,Old,Yes
1015,17079,Female,Old,Yes
1016,16243,Male,Old,Yes
1017,34545,Female,Old,No
1018,9025,Female,Old,No
1019,42938,Female,Old,Yes
1020,16864,Female,Old,No
1021,14446,Female,Old,No
1022,45689,Female,Old,Yes
1023,23868,Male,Old,Yes
1024,46124,Female,Old,Yes
1025,36311,Female,Old,No
1026,44300,Female,Old,No
1027,26713,Female,Old,No
1028,6682,Female,Old,No
1029,8994,Male,Old,Yes
1030,46693,Female,Old,No
1031,24383,Female,Old,Yes
1032,34733,Male,Old,Yes
1033,26544,Male,Old,No
1034,46156,Female,Old,Yes
1035,38235,Male,Old,Yes
1036,8569,Female,Old,Yes
1037,24572,Male,Old,Yes
1038,32674,Female,Old,Yes
1039,44800,Female,Old,Yes
1040,24380,Male,Old,Yes
1041,49516,Female,Old,Yes
1042,47781,Female,Old,Yes
1043,49994,Male,Old,Yes
1044,39968,Male,Old,Yes
1045,19315,Female,Old,No
1046,12347,Male,Old,No
1047,22726,Female,Old,Yes
1048,12591,Female,Old,No
1049,4246,Male,Old,Yes
1050,3715,Female,Old,No
1051,12915,Female,Old,No
1052,44361,Female,Old,Yes
1053,19681,Male,Old,Yes
1054,6847,Male,Old,Yes
1055,9955,Male,Old,Yes
1056,6925,Female,Old,No
1057,9598,Female,Old,No
1058,20206,Male,Old,Yes
1059,1406,Female,Old,No
1060,22008,Female,Old,No
1061,33242,Male,Old,Yes
1062,15631,Male,Old,Yes
1063,26033,Female,Old,Yes
1064,48656,Male,Old,No
1065,17160,Female,Old,No
1066,11477,Female,Old,Yes
1067,9728,Female,Old,No
1068,25048,Male,Old,Yes
1069,30389,Male,Old,Yes
1070,26391,Female,Old,No
1071,46322,Male,Old,No
1072,32028,Male,Old,No
1073,14295,Female,Old,Yes
1074,8812,Male,Old,No
1075,30901,Male,Old,Yes
1076,47755,Male,Old,Yes
1077,25136,Female,Old,Yes
1078,41397,Female,Old,No
1079,48817,Female,Old,No
1080,43796,Female,Old,No
1081,3767,Female,Old,Yes
1082,4326,Male,Old,Yes
1083,12147,Female,Old,No
1084,29660,Male,Old,Yes
1085,9828,Female,Old,No
1086,37715,Female,Old,No
1087,11099,Female,Old,Yes
1088,34030,Male,Old,Yes
1089,6381,Female,Old,Yes
1090,3617,Female,Old,No
1091,26452,Female,Old,Yes
1092,11715,Male,Old,No
1093,12038,Female,Old,Yes
1094,17227,Female,Old,No
1095,5348,Male,Old,Yes
1096,32701,Female,Old,No
1097,40078,Male,Old,Yes
1098,314,Female,Old,Yes
1099,29487,Female,Old,Yes
1100,39797,Female,Old,No
1101,15083,Female,Old,No
1102,5685,Male,Old,Yes
1103,3939,Male,Old,Yes
1104,44821,Female,Old,Yes
1105,11348,Female,Old,No
1106,49882,Male,Old,Yes
1107,30006,Male,Old,Yes
1108,42378,Male,Old,Yes
1109,49938,Female,Old,Yes
1110,44796,Male,Old,Yes
1111,42519,Female,Old,No
1112,44396,Female,Old,Yes
1113,10254,Female,Old,Yes
1114,16227,Female,Old,Yes
1115,34237,Female,Old,Yes
1116,12859,Female,Old,No
1117,13391,Male,Old,Yes
1118,42298,Female,Old,Yes
1119,28492,Male,Old,Yes
1120,20768,Male,Old,Yes
1121,4448,Male,Old,Yes
1122,34348,Male,Old,Yes
1123,4822,Male,Old,Yes
1124,42088,Female,Old,No
1125,45654,Female,Old,No
1126,46736,Female,Old,No
1127,3502,Female,Old,No
1128,16159,Male,Old,Yes
1129,10810,Female,Old,Yes
1130,28827,Female,Old,No
1131,12074,Female,Old,Yes
1132,20023,Male,Old,Yes
1133,20664,Female,Old,No
1134,21025,Male,Old,Yes
1135,13793,Female,Old,No
1136,38763,Female,Old,No
1137,48655,Female,Old,No
1138,39149,Female,Old,Yes
1139,15109,Female,Old,No
1140,9430,Female,Old,Yes
1141,4351,Male,Old,Yes
1142,11124,Female,Old,No
1143,24210,Female,Old,No
1144,47226,Male,Old,Yes
1145,38251,Male,Old,Yes
1146,35675,Male,Old,Yes
1147,44879,Male,Old,Yes
1148,6128,Male,Old,Yes
1149,1219,Female,Old,No
1150,17936,Male,Old,Yes
1151,9661,Male,Old,Yes
1152,44640,Female,Old,No
1153,40256,Female,Old,No
1154,30334,Female,Old,No
1155,17595,Male,Old,Yes
1156,17895,Female,Old,No
1157,47350,Female,Old,No
1158,4805,Male,Old,Yes
1159,23715,Male,Old,No
1160,2360,Female,Old,No
1161,38386,Female,Old,Yes
1162,8145,Male,Old,Yes
1163,26747,Female,Old,No
1164,27296,Female,Old,No
1165,9960,Male,Old,Yes
1166,46609,Female,Old,Yes
1167,49485,Female,Old,No
1168,31901,Male,Old,Yes
1169,44939,Female,Old,Yes
1170,6329,Female,Old,No
1171,26334,Female,Old,Yes
1172,8895,Male,Old,Yes
1173,31516,Male,Old,Yes
1174,41092,Female,Old,Yes
1175,7677,Female,Old,No
1176,15961,Female,Old,Yes
1177,27774,Female,Old,No
1178,45877,Female,Old,Yes
1179,45429,Female,Old,No
1180,43700,Female,Old,Yes
1181,7478,Female,Old,No
1182,10389,Male,Old,Yes
1183,31943,Male,Old,Yes
1184,31028,Female,Old,Yes
1185,43878,Male,Old,Yes
1186,7182,Female,Old,Yes
1187,7646,Male,Old,Yes
1188,48004,Male,Old,No
1189,20693,Male,Old,Yes
1190,47303,Male,Old,Yes
1191,46030,Female,Old,No
1192,15239,Female,Old,Yes
1193,49125,Male,Old,Yes
1194,26937,Male,Old,Yes
1195,29973,Female,Old,No
1196,6059,Male,Old,No
1197,12618,Female,Old,No
1198,6542,Female,Old,No
1199,30239,Male,Old,Yes
1200,48940,Male,Old,Yes
1201,30415,Male,Old,Yes
1202,32686,Male,Old,Yes
1203,16481,Male,Old,Yes
1204,37912,Male,Old,Yes
1205,17370,Female,Old,Yes
1206,17417,Male,Old,Yes
1207,15071,Female,Old,No
1208,3850,Male,Old,Yes
1209,36045,Male,Old,Yes
1210,11168,Male,Old,Yes
1211,48184,Male,Old,Yes
1212,12851,Male,Old,Yes
1213,2791,Female,Old,No
1214,14976,Female,Old,Yes
1215,34367,Male,Old,Yes
1216,37955,Male,Old,Yes
1217,35095,Male,Old,Yes
1218,36252,Male,Old,Yes
1219,38338,Male,Old,Yes
1220,48076,Female,Old,No
1221,36791,Female,Old,Yes
1222,11396,Female,Old,No
1223,34430,Male,Old,Yes
1224,6034,Male,Old,Yes
1225,3467,Female,Old,No
1226,32487,Male,Old,Yes
1227,30056,Female,Old,No
1228,25565,Male,Old,Yes
1229,41251,Female,Old,Yes
1230,12006,Male,Old,Yes
1231,12613,Male,Old,Yes
1232,48373,Male,Old,No
1233,43453,Female,Old,No
1234,47854,Male,Old,Yes
1235,4,Male,Old,Yes
1236,46458,Male,Old,No
1237,28127,Male,Old,Yes
1238,34374,Female,Old,Yes
1239,18418,Male,Old,Yes
1240,725,Female,Old,No
1241,9246,Male,Old,Yes
1242,10761,Male,Old,Yes
1243,38074,Male,Old,Yes
1244,5187,Male,Old,Yes
1245,42200,Male,Old,Yes
1246,20326,Female,Old,No
1247,3418,Female,Old,Yes
1248,11342,Male,Old,Yes
1249,35620,Female,Old,Yes
1250,9803,Male,Old,Yes
1251,31292,Male,Old,Yes
1252,14788,Female,Old,No
1253,37083,Male,Old,No
1254,3279,Female,Old,No
1255,16825,Male,Old,Yes
1256,30529,Female,Old,No
1257,38109,Male,Old,No
1258,7776,Female,Old,No
1259,28227,Male,Old,Yes
1260,22323,Male,Old,Yes
1261,24567,Male,Old,Yes
1262,5874,Male,Old,Yes
1263,7615,Female,Old,No
1264,6392,Female,Old,Yes
1265,45707,Male,Old,Yes
1266,7360,Female,Old,Yes
1267,20170,Female,Old,Yes
1268,18972,Male,Old,No
1269,6759,Female,Old,Yes
1270,33669,Male,Old,Yes
1271,37043,Female,Old,No
1272,45144,Male,Old,Yes
1273,47340,Female,Old,Yes
1274,41593,Female,Old,Yes
1275,27622,Male,Old,Yes
1276,48902,Male,Old,No
1277,31530,Female,Old,No
1278,21532,Male,Old,Yes
1279,20969,Female,Old,No
1280,42964,Female,Old,Yes
1281,2561,Male,Old,Yes
1282,33779,Female,Old,Yes
1283,19246,Female,Old,No
1284,1122,Female,Old,No
1285,7950,Female,Old,No
1286,14499,Female,Old,Yes
1287,41447,Male,Old,Yes
1288,1003,Male,Old,Yes
1289,3290,Male,Old,Yes
1290,13695,Male,Old,Yes
1291,3661,Male,Old,Yes
1292,28275,Male,Old,Yes
1293,44992,Male,Old,Yes
1294,45701,Male,Old,No
1295,27329,Male,Old,Yes
1296,16703,Male,Old,Yes
1297,46890,Male,Old,Yes
1298,17483,Female,Old,No
1299,3737,Female,Old,Yes
1300,821,Female,Old,No
1301,27807,Female,Old,No
1302,16794,Male,Old,Yes
1303,26859,Female,Old,No
1304,29002,Male,Old,Yes
1305,33516,Male,Old,Yes
1306,19438,Female,Old,No
1307,25442,Female,Old,No
1308,33011,Male,Old,Yes
1309,28065,Female,Old,No
1310,21127,Male,Old,Yes
1311,49664,Male,Old,Yes
1312,10814,Male,Old,Yes
1313,9618,Female,Old,No
1314,6946,Female,Old,Yes
1315,28776,Female,Old,No
1316,33450,Female,Old,Yes
1317,12639,Male,Old,Yes
1318,34976,Female,Old,Yes
1319,18586,Female,Old,No
1320,35731,Male,Old,Yes
1321,12005,Female,Old,No
1322,31137,Male,Old,Yes
1323,22957,Male,Old,Yes
1324,41981,Male,Old,Yes
1325,12151,Female,Old,No
1326,25406,Male,Old,Yes
1327,13182,Female,Old,No
1328,15246,Male,Old,Yes
1329,985,Female,Old,No
1330,46845,Female,Old,Yes
1331,5297,Female,Old,No
1332,12426,Female,Old,No
1333,25116,Male,Old,Yes
1334,19075,Female,Old,No
1335,12009,Female,Old,No
1336,35512,Female,Old,No
1337,28448,Male,Old,Yes
1338,9720,Male,Old,No
1339,49259,Male,Old,Yes
1340,38497,Female,Old,No
1341,28929,Female,Old,Yes
1342,33745,Male,Old,Yes
1343,31768,Female,Old,No
1344,44336,Male,Old,Yes
1345,36798,Male,Old,Yes
1346,21593,Female,Old,Yes
1347,9961,Female,Old,Yes
1348,35847,Male,Old,Yes
1349,26471,Female,Old,Yes
1350,13396,Female,Old,No
1351,26238,Male,Old,No
1352,47815,Male,Old,Yes
1353,44163,Female,Old,Yes
1354,13363,Female,Old,No
1355,48400,Male,Old,Yes
1356,4506,Female,Old,Yes
1357,5265,Male,Old,Yes
1358,31886,Male,Old,Yes
1359,15952,Female,Old,No
1360,49186,Male,Old,Yes
1361,9224,Male,Old,Yes
1362,30704,Male,Old,Yes
1363,32072,Male,Old,Yes
1364,29253,Female,Old,No
1365,33178,Male,Old,Yes
1366,628,Male,Old,Yes
1367,37444,Male,Old,Yes
1368,28280,Female,Old,Yes
1369,18592,Male,Old,Yes
1370,49475,Female,Old,No
1371,38900,Female,Old,Yes
1372,15509,Male,Old,Yes
1373,34334,Male,Old,Yes
1374,48317,Female,Old,Yes
1375,11632,Female,Old,Yes
1376,20898,Male,Old,Yes
1377,28344,Female,Old,No
1378,11065,Female,Old,No
1379,1570,Female,Old,No
1380,42924,Male,Old,Yes
1381,29869,Male,Old,Yes
1382,40347,Female,Old,Yes
1383,42948,Female,Old,No
1384,33943,Female,Old,No
1385,25219,Male,Old,Yes
1386,23882,Male,Old,Yes
1387,26792,Female,Old,Yes
1388,29542,Female,Old,No
1389,48607,Male,Old,Yes
1390,33990,Female,Old,No
1391,34643,Female,Old,No
1392,33412,Female,Old,No
1393,6832,Male,Old,Yes
1394,41290,Female,Old,No
1395,30689,Female,Old,No
1396,9767,Female,Old,Yes
1397,34780,Female,Old,No
1398,12773,Female,Old,No
1399,45309,Male,Old,Yes
1400,24997,Female,Old,No
1401,28956,Female,Old,No
1402,12403,Male,Old,Yes
1403,44438,Female,Old,No
1404,29060,Male,Old,Yes
1405,45750,Male,Old,Yes
1406,36925,Male,Old,Yes
1407,27615,Male,Old,Yes
1408,29577,Female,Old,No
1409,43242,Female,Old,No
1410,28745,Male,Old,Yes
1411,4504,Female,Old,No
1412,2354,Female,Old,Yes
1413,6676,Male,Old,Yes
1414,10003,Female,Old,Yes
1415,29285,Male,Old,Yes
1416,23045,Male,Old,Yes
1417,34166,Male,Old,Yes
1418,13040,Male,Old,Yes
1419,24609,Male,Old,No
1420,7272,Male,Old,Yes
1421,31869,Female,Old,Yes
1422,1444,Female,Old,No
1423,41591,Female,Old,No
1424,5086,Female,Old,Yes
1425,4348,Male,Old,Yes
1426,13905,Male,Old,Yes
1427,6143,Male,Old,Yes
1428,47069,Female,Old,No
1429,32832,Female,Old,No
1430,9634,Female,Old,Yes
1431,13653,Male,Old,No
1432,34331,Male,Old,Yes
1433,38063,Male,Old,Yes
1434,35293,Female,Old,No
1435,22709,Female,Old,No
1436,2969,Female,Old,Yes
1437,21369,Female,Old,No
1438,28077,Female,Old,No
1439,3804,Female,Old,Yes
1440,23337,Female,Old,Yes
1441,22472,Female,Old,Yes
1442,43345,Female,Old,Yes
1443,16418,Male,Old,Yes
1444,31188,Female,Old,Yes
1445,21772,Female,Old,No
1446,42902,Male,Old,No
1447,40487,Female,Old,No
1448,31071,Male,Old,No
1449,1590,Male,Old,Yes
1450,5633,Female,Old,Yes
1451,19869,Male,Old,Yes
1452,24178,Male,Old,No
1453,10539,Male,Old,Yes
1454,32727,Male,Old,Yes
1455,8171,Female,Old,Yes
1456,20979,Female,Old,Yes
1457,37928,Female,Old,Yes
1458,15719,Male,Old,Yes
1459,11044,Female,Old,Yes
1460,13606,Male,Old,Yes
1461,11281,Male,Old,Yes
1462,15054,Female,Old,No
1463,14194,Male,Old,Yes
1464,24342,Male,Old,Yes
1465,20267,Female,Old,No
1466,33176,Male,Old,Yes
1467,27705,Female,Old,Yes
1468,49239,Female,Old,Yes
1469,44897,Male,Old,Yes
1470,16752,Male,Old,Yes
1471,39095,Female,Old,No
1472,32351,Female,Old,Yes
1473,41696,Male,Old,Yes
1474,45870,Female,Old,No
1475,36346,Female,Old,Yes
1476,14459,Female,Old,No
1477,39929,Female,Old,No
1478,28802,Female,Old,Yes
1479,21958,Female,Old,No
1480,20839,Male,Old,Yes
1481,42972,Female,Old,No
1482,11494,Female,Old,No
1483,28156,Male,Old,Yes
1484,16992,Female,Old,Yes
1485,30248,Male,Old,Yes
1486,23394,Female,Old,No
1487,8053,Male,Old,Yes
1488,19393,Male,Old,Yes
1489,14804,Female,Old,No
1490,11574,Male,Old,Yes
1491,35261,Male,Old,Yes
1492,6373,Male,Old,Yes
1493,18329,Male,Old,Yes
1494,26115,Male,Old,Yes
1495,2528,Male,Old,No
1496,46915,Female,Old,No
1497,15813,Female,Old,No
1498,416,Female,Old,No
1499,6017,Male,Old,Yes
1500,43695,Male,Old,No
1501,1414,Female,Old,No
1502,47705,Female,Old,No
1503,15944,Male,Old,Yes
1504,24388,Male,Old,Yes
1505,17162,Male,Old,Yes
1506,29153,Female,Old,Yes
1507,5294,Male,Old,Yes
1508,13130,Female,Old,Yes
1509,45423,Male,Old,Yes
1510,36909,Female,Old,No
1511,12689,Male,Old,Yes
1512,42438,Female,Old,No
1513,6244,Male,Old,Yes
1514,28680,Male,Old,Yes
1515,37971,Female,Old,No
1516,18352,Female,Old,Yes
1517,13251,Female,Old,No
1518,1941,Female,Old,Yes
1519,9100,Female,Old,Yes
1520,7519,Female,Old,Yes
1521,25885,Female,Old,Yes
1522,15594,Female,Old,Yes
1523,18585,Female,Old,No
1524,45852,Male,Old,Yes
1525,5045,Female,Old,No
1526,25940,Female,Old,No
1527,30349,Female,Old,No
1528,44256,Male,Old,Yes
1529,44584,Male,Old,Yes
1530,18457,Male,Old,Yes
1531,47398,Female,Old,No
1532,14233,Male,Old,Yes
1533,8880,Male,Old,Yes
1534,13857,Female,Old,Yes
1535,5304,Female,Old,Yes
1536,46821,Female,Old,No
1537,26239,Female,Old,No
1538,23462,Male,Old,Yes
1539,47690,Male,Old,Yes
1540,11535,Male,Old,Yes
1541,32989,Male,Old,No
1542,47777,Male,Old,Yes
1543,21764,Male,Old,Yes
1544,27692,Male,Old,Yes
1545,21497,Female,Old,No
1546,25724,Female,Old,Yes
1547,42144,Female,Old,No
1548,3541,Female,Old,No
1549,28367,Female,Old,No
1550,29599,Female,Old,Yes
1551,43824,Male,Old,Yes
1552,47834,Male,Old,Yes
1553,37351,Male,Old,No
1554,37572,Female,Old,Yes
1555,5308,Male,Old,Yes
1556,36449,Female,Old,Yes
1557,29215,Male,Old,Yes
1558,10079,Female,Old,No
1559,19588,Female,Old,Yes
1560,3003,Male,Old,Yes
1561,29695,Female,Old,No
1562,12708,Female,Old,No
1563,7817,Male,Old,No
1564,24775,Female,Old,Yes
1565,167,Female,Old,Yes
1566,49497,Male,Old,Yes
1567,6954,Female,Old,No
1568,6413,Female,Old,No
1569,14006,Male,Old,No
1570,48635,Male,Old,Yes
1571,15429,Female,Old,Yes
1572,31635,Female,Old,No
1573,21202,Female,Old,No
1574,8481,Male,Old,No
1575,39100,Female,Old,No
1576,47797,Female,Old,No
1577,48490,Male,Old,Yes
1578,11212,Female,Old,Yes
1579,12539,Female,Old,No
1580,47832,Male,Old,Yes
1581,17523,Female,Old,Yes
1582,37050,Male,Old,Yes
1583,46769,Male,Old,Yes
1584,9911,Male,Old,Yes
1585,9186,Female,Old,Yes
1586,47444,Male,Old,Yes
1587,15041,Female,Old,No
1588,31504,Male,Old,Yes
1589,48415,Male,Old,Yes
1590,32357,Male,Old,Yes
1591,5794,Female,Old,No
1592,27980,Male,Old,Yes
1593,7474,Female,Old,No
1594,26692,Female,Old,No
1595,47542,Male,Old,Yes
1596,19138,Male,Old,Yes
1597,25077,Female,Old,No
1598,15709,Male,Old,Yes
1599,31905,Female,Old,Yes
1600,15757,Female,Old,Yes
1601,8908,Female,Old,Yes
1602,27036,Male,Old,Yes
1603,3604,Female,Old,No
1604,40845,Male,Old,Yes
1605,9447,Male,Old,Yes
1606,5012,Female,Old,Yes
1607,31173,Male,Old,Yes
1608,36695,Female,Old,No
1609,6537,Female,Old,No
1610,3053,Male,Old,Yes
1611,850,Male,Old,No
1612,14148,Female,Old,No
1613,9807,Male,Old,No
1614,3263,Male,Old,Yes
1615,29826,Female,Old,No
1616,32341,Male,Old,Yes
1617,20037,Male,Old,Yes
1618,37296,Male,Old,Yes
1619,1603,Female,Old,No
1620,21719,Male,Old,Yes
1621,43110,Female,Old,No
1622,41590,Female,Old,Yes
1623,16397,Female,Old,No
1624,28586,Female,Old,No
1625,34101,Female,Old,No
1626,43389,Male,Old,Yes
1627,5582,Female,Old,No
1628,8836,Female,Old,Yes
1629,15507,Male,Old,Yes
1630,34712,Male,Old,Yes
1631,36891,Male,Old,Yes
1632,19002,Female,Old,No
1633,10827,Female,Old,Yes
1634,16261,Male,Old,Yes
1635,42503,Male,Old,Yes
1636,41703,Male,Old,Yes
1637,38275,Male,Old,Yes
1638,10263,Female,Old,No
1639,21463,Male,Old,Yes
1640,39394,Male,Old,Yes
1641,27232,Female,Old,No
1642,24184,Male,Old,Yes
1643,8317,Male,Old,Yes
1644,7598,Female,Old,Yes
1645,27380,Female,Old,No
1646,12909,Male,Old,Yes
1647,38994,Male,Old,Yes
1648,13822,Male,Old,Yes
1649,30125,Male,Old,Yes
1650,24672,Female,Old,No
1651,9061,Male,Old,No
1652,21603,Male,Old,Yes
1653,16987,Male,Old,No
1654,1644,Female,Old,No
1655,4303,Female,Old,Yes
1656,8435,Male,Old,No
1657,17202,Female,Old,No
1658,20226,Female,Old,Yes
1659,21503,Male,Old,Yes
1660,22610,Male,Old,Yes
1661,35232,Female,Old,Yes
1662,44397,Male,Old,Yes
1663,1901,Male,Old,Yes
1664,49697,Female,Old,Yes
1665,27142,Male,Old,Yes
1666,45504,Female,Old,No
1667,19247,Female,Old,Yes
1668,12214,Female,Old,Yes
1669,35572,Female,Old,No
1670,35156,Female,Old,Yes
1671,3154,Male,Old,Yes
1672,34892,Female,Old,No
1673,5169,Male,Old,Yes
1674,26368,Male,Old,Yes
1675,43510,Female,Old,Yes
1676,30184,Female,Old,No
1677,34855,Male,Old,Yes
1678,26103,Male,Old,No
1679,4878,Female,Old,No
1680,39152,Female,Old,No
1681,43592,Male,Old,Yes
1682,41780,Female,Old,Yes
1683,14766,Male,Old,Yes
1684,16563,Female,Old,Yes
1685,14159,Male,Old,Yes
1686,9613,Male,Old,Yes
1687,32884,Male,Old,Yes
1688,44917,Male,Old,Yes
1689,38964,Female,Old,No
1690,48568,Female,Old,No
1691,31108,Male,Old,No
1692,4613,Male,Old,Yes
1693,16890,Female,Old,No
1694,15217,Female,Old,Yes
1695,42637,Female,Old,No
1696,1097,Female,Old,Yes
1697,465,Male,Old,Yes
1698,25288,Male,Old,Yes
1699,29243,Female,Old,Yes
1700,34118,Female,Old,Yes
1701,26311,Female,Old,No
1702,564,Female,Old,No
1703,11478,Male,Old,Yes
1704,7576,Male,Old,Yes
1705,39045,Female,Old,No
1706,12883,Male,Old,Yes
1707,18053,Male,Old,Yes
1708,44806,Female,Old,No
1709,23348,Male,Old,No
1710,49351,Male,Old,Yes
1711,6736,Female,Old,No
1712,9367,Male,Old,Yes
1713,47726,Male,Old,Yes
1714,46074,Male,Old,No
1715,44246,Female,Old,Yes
1716,22078,Female,Old,Yes
1717,49373,Male,Old,Yes
1718,15452,Male,Old,Yes
1719,42113,Male,Old,Yes
1720,33026,Female,Old,No
1721,2954,Male,Old,Yes
1722,2531,Female,Old,Yes
1723,35038,Female,Old,No
1724,23748,Male,Old,Yes
1725,29755,Male,Old,Yes
1726,29302,Female,Old,No
1727,43032,Male,Old,Yes
1728,48087,Male,Old,No
1729,37269,Female,Old,Yes
1730,43226,Male,Old,Yes
1731,15774,Female,Old,No
1732,48830,Female,Old,Yes
1733,7932,Female,Old,Yes
1734,21973,Female,Old,Yes
1735,38692,Female,Old,No
1736,47361,Female,Old,No
1737,5823,Male,Old,Yes
1738,46577,Female,Old,No
1739,29507,Male,Old,Yes
1740,17593,Female,Old,Yes
1741,40841,Male,Old,No
1742,31630,Female,Old,Yes
1743,7356,Female,Old,No
1744,49469,Male,Old,Yes
1745,2975,Male,Old,Yes
1746,5746,Female,Old,No
1747,26357,Female,Old,No
1748,9086,Male,Old,No
1749,30596,Female,Old,No
1750,45685,Male,Old,Yes
1751,3120,Male,Old,Yes
1752,20057,Male,Old,Yes
1753,48091,Male,Old,Yes
1754,37680,Male,Old,No
1755,30743,Male,Old,Yes
1756,17210,Female,Old,No
1757,41996,Male,Old,Yes
1758,644,Male,Old,No
1759,1039,Male,Old,No
1760,13744,Female,Old,No
1761,40552,Male,Old,Yes
1762,332,Female,Old,No
1763,34823,Male,Old,Yes
1764,34015,Male,Old,No
1765,40937,Female,Old,No
1766,9501,Male,Old,No
1767,7682,Male,Old,Yes
1768,24654,Male,Old,Yes
1769,48161,Male,Old,No
1770,26621,Male,Old,Yes
1771,37025,Male,Old,Yes
1772,2432,Female,Old,No
1773,18512,Male,Old,Yes
1774,12004,Male,Old,Yes
1775,9068,Female,Old,Yes
1776,11373,Male,Old,Yes
1777,38024,Female,Old,No
1778,37520,Male,Old,Yes
1779,19265,Male,Old,Yes
1780,7779,Male,Old,Yes
1781,24352,Male,Old,Yes
1782,32106,Male,Old,Yes
1783,34088,Male,Old,Yes
1784,34322,Female,Old,No
1785,18159,Female,Old,Yes
1786,26244,Female,Old,Yes
1787,25303,Male,Old,Yes
1788,35407,Male,Old,Yes
1789,22893,Male,Old,Yes
1790,45712,Female,Old,Yes
1791,33010,Male,Old,No
1792,49684,Male,Old,Yes
1793,36830,Female,Old,Yes
1794,24637,Male,Old,Yes
1795,19705,Female,Old,No
1796,19926,Female,Old,No
1797,20052,Female,Old,No
1798,12946,Female,Old,No
1799,4772,Male,Old,Yes
1800,35597,Male,Old,Yes
1801,25925,Female,Old,No
1802,22548,Male,Old,Yes
1803,44198,Male,Old,Yes
1804,35184,Male,Old,Yes
1805,24308,Male,Old,No
1806,6268,Female,Old,Yes
1807,45595,Male,Old,Yes
1808,4867,Male,Old,Yes
1809,20972,Male,Old,No
1810,20736,Male,Old,No
1811,13922,Male,Old,Yes
1812,1566,Male,Old,Yes
1813,18347,Female,Old,Yes
1814,21145,Male,Old,Yes
1815,484,Male,Old,Yes
1816,18622,Female,Old,Yes
1817,29569,Male,Old,No
1818,33192,Female,Old,No
1819,16701,Female,Old,No
1820,36441,Male,Old,Yes
1821,14686,Male,Old,Yes
1822,29720,Male,Old,Yes
1823,38261,Male,Old,Yes
1824,48566,Female,Old,Yes
1825,26511,Male,Old,Yes
1826,3156,Female,Old,No
1827,8468,Male,Old,Yes
1828,1388,Female,Old,Yes
1829,39820,Male,Old,Yes
1830,46204,Female,Old,No
1831,23630,Male,Old,Yes
1832,49719,Female,Old,No
1833,33452,Female,Old,Yes
1834,49166,Male,Old,Yes
1835,29745,Male,Old,Yes
1836,14737,Male,Old,Yes
1837,7635,Male,Old,Yes
1838,28922,Female,Old,No
1839,49752,Female,Old,No
1840,1498,Female,Old,No
1841,13480,Female,Old,No
1842,31490,Female,Old,No
1843,33381,Female,Old,No
1844,35351,Female,Old,No
1845,1655,Female,Old,No
1846,45738,Male,Old,Yes
1847,8420,Male,Old,Yes
1848,23272,Male,Old,No
1849,41051,Female,Old,No
1850,9351,Female,Old,Yes
1851,17173,Female,Old,No
1852,17621,Female,Old,No
1853,19893,Male,Old,Yes
1854,18136,Female,Old,Yes
1855,29838,Female,Old,No
1856,47389,Female,Old,No
1857,2530,Male,Old,Yes
1858,10099,Male,Old,Yes
1859,31060,Female,Old,Yes
1860,24835,Female,Old,Yes
1861,21104,Male,Old,Yes
1862,30260,Male,Old,Yes
1863,46083,Female,Old,Yes
1864,17271,Female,Old,No
1865,30095,Male,Old,Yes
1866,6715,Female,Old,No
1867,35716,Female,Old,No
1868,18291,Female,Old,No
1869,25392,Female,Old,No
1870,7128,Female,Old,Yes
1871,21475,Female,Old,Yes
1872,45189,Male,Old,Yes
1873,28050,Female,Old,Yes
1874,25554,Female,Old,No
1875,2338,Male,Old,Yes
1876,40650,Male,Old,Yes
1877,38486,Male,Old,Yes
1878,2522,Male,Old,Yes
1879,1811,Male,Old,Yes
1880,23643,Male,Old,Yes
1881,12000,Female,Old,No
1882,13214,Female,Old,No
1883,5712,Male,Old,No
1884,33967,Female,Old,No
1885,15253,Male,Old,No
1886,44578,Male,Old,Yes
1887,5990,Male,Old,Yes
1888,31643,Female,Old,No
1889,1232,Female,Old,No
1890,37800,Male,Old,Yes
1891,10604,Female,Old,No
1892,33306,Female,Old,Yes
1893,19573,Female,Old,Yes
