Unnamed: 0,Gender,Age,Bike Lanes
46609,Male,Old,Yes
49485,Female,Old,No
31901,Male,Old,Yes
44939,Female,Old,No
6329,Female,Old,No
26334,Female,Old,No
8895,Female,Old,No
31516,Male,Old,Yes
41092,Female,Old,No
7677,Male,Old,Yes
15961,Male,Old,Yes
27774,Female,Old,No
45877,Female,Old,No
45429,Female,Old,No
43700,Female,Old,No
7478,Female,Old,No
10389,Male,Old,Yes
31943,Male,Old,Yes
31028,Male,Old,Yes
43878,Female,Old,No
7182,Male,Old,Yes
7646,Female,Old,No
48004,Female,Old,No
20693,Female,Old,No
47303,Female,Old,No
46030,Female,Old,No
15239,Female,Old,No
49125,Male,Old,Yes
26937,Male,Old,Yes
29973,Female,Old,No
6059,Female,Old,No
12618,Male,Old,Yes
6542,Female,Old,No
30239,Female,Old,No
48940,Female,Old,No
30415,Male,Old,Yes
32686,Female,Old,No
16481,Male,Old,Yes
37912,Female,Old,No
17370,Male,Old,Yes
17417,Female,Old,No
15071,Male,Old,Yes
3850,Female,Old,No
36045,Male,Old,Yes
11168,Female,Old,No
48184,Female,Old,No
12851,Male,Old,Yes
2791,Male,Old,Yes
14976,Male,Old,Yes
34367,Male,Old,Yes
37955,Male,Old,Yes
35095,Female,Old,No
36252,Female,Old,No
38338,Male,Old,Yes
48076,Female,Old,No
36791,Female,Old,No
11396,Male,Old,Yes
34430,Female,Old,No
6034,Male,Old,Yes
3467,Female,Old,No
32487,Male,Old,Yes
30056,Female,Old,No
25565,Female,Old,No
41251,Male,Old,Yes
12006,Female,Old,No
12613,Female,Old,No
48373,Male,Old,Yes
43453,Male,Old,Yes
47854,Male,Old,Yes
4,Female,Old,No
46458,Female,Old,No
28127,Male,Old,Yes
34374,Female,Old,No
18418,Male,Old,Yes
725,Female,Old,No
9246,Female,Old,No
10761,Male,Old,Yes
38074,Male,Old,Yes
5187,Female,Old,No
42200,Male,Old,Yes
20326,Female,Old,No
3418,Female,Old,No
11342,Male,Old,Yes
35620,Male,Old,Yes
9803,Male,Old,Yes
31292,Male,Old,Yes
14788,Male,Old,Yes
37083,Male,Old,Yes
3279,Female,Old,No
16825,Male,Old,Yes
30529,Female,Old,No
38109,Male,Old,Yes
7776,Male,Old,Yes
28227,Female,Old,No
22323,Female,Old,No
24567,Female,Old,No
5874,Male,Old,Yes
7615,Female,Old,No
6392,Female,Old,No
45707,Female,Old,No
7360,Male,Old,Yes
20170,Male,Old,Yes
18972,Male,Old,Yes
6759,Female,Old,No
33669,Male,Old,Yes
37043,Female,Old,No
45144,Male,Old,Yes
47340,Female,Old,No
41593,Male,Old,Yes
27622,Female,Old,No
48902,Female,Old,No
31530,Female,Old,No
21532,Male,Old,Yes
20969,Male,Old,Yes
42964,Male,Old,Yes
2561,Female,Old,No
33779,Female,Old,No
19246,Male,Old,Yes
1122,Male,Old,Yes
7950,Male,Old,Yes
14499,Female,Old,No
41447,Male,Old,Yes
1003,Male,Old,Yes
3290,Male,Old,Yes
13695,Female,Old,No
3661,Female,Old,No
28275,Female,Old,No
44992,Male,Old,Yes
45701,Male,Old,Yes
27329,Female,Old,No
16703,Female,Old,No
46890,Female,Old,No
17483,Female,Old,No
3737,Male,Old,Yes
821,Female,Old,No
27807,Male,Old,Yes
16794,Female,Old,No
26859,Female,Old,No
29002,Male,Old,Yes
33516,Female,Old,No
19438,Female,Old,No
25442,Female,Old,No
33011,Male,Old,Yes
28065,Male,Old,Yes
21127,Female,Old,No
49664,Female,Old,No
10814,Male,Old,Yes
9618,Male,Old,Yes
6946,Female,Old,No
28776,Female,Old,No
33450,Female,Old,No
12639,Female,Old,No
34976,Male,Old,Yes
18586,Male,Old,Yes
35731,Male,Old,Yes
12005,Male,Old,Yes
31137,Male,Old,Yes
22957,Female,Old,No
41981,Male,Old,Yes
12151,Female,Old,No
25406,Female,Old,No
13182,Male,Old,Yes
15246,Male,Old,Yes
985,Male,Old,Yes
46845,Female,Old,No
5297,Male,Old,Yes
12426,Female,Old,No
25116,Male,Old,Yes
19075,Male,Old,Yes
12009,Female,Old,No
35512,Male,Old,Yes
28448,Female,Old,No
9720,Female,Old,No
49259,Female,Old,No
38497,Female,Old,No
28929,Male,Old,Yes
33745,Female,Old,No
31768,Female,Old,No
44336,Male,Old,Yes
36798,Female,Old,No
21593,Female,Old,No
9961,Female,Old,No
35847,Female,Old,No
26471,Male,Old,Yes
13396,Male,Old,No
26238,Female,Old,No
47815,Female,Old,No
44163,Male,Old,Yes
13363,Male,Old,Yes
48400,Female,Old,No
4506,Male,Old,Yes
5265,Female,Old,No
31886,Female,Old,No
15952,Female,Old,No
49186,Male,Old,Yes
9224,Male,Old,Yes
30704,Female,Old,No
32072,Female,Old,No
29253,Female,Old,No
33178,Female,Old,No
628,Male,Old,Yes
37444,Male,Old,Yes
28280,Female,Old,No
18592,Female,Old,No
49475,Male,Old,Yes
38900,Female,Old,No
15509,Female,Old,No
34334,Male,Old,Yes
48317,Female,Old,No
11632,Female,Old,No
20898,Male,Old,Yes
28344,Male,Old,Yes
11065,Female,Old,No
1570,Male,Old,Yes
42924,Female,Old,No
29869,Male,Old,Yes
40347,Male,Old,Yes
42948,Male,Old,Yes
33943,Male,Old,Yes
25219,Male,Old,Yes
23882,Female,Old,No
26792,Female,Old,No
29542,Female,Old,No
48607,Male,Old,Yes
33990,Male,Old,No
34643,Female,Old,No
33412,Female,Old,No
6832,Male,Old,Yes
41290,Female,Old,No
30689,Female,Old,No
9767,Male,Old,Yes
34780,Female,Old,No
12773,Female,Old,No
45309,Female,Old,No
24997,Male,Old,Yes
28956,Male,Old,Yes
12403,Male,Old,Yes
44438,Male,Old,Yes
29060,Female,Old,No
45750,Female,Old,No
36925,Female,Old,No
27615,Female,Old,No
29577,Male,Old,Yes
43242,Male,Old,Yes
28745,Male,Old,Yes
4504,Female,Old,No
2354,Male,Old,Yes
6676,Male,Old,Yes
10003,Female,Old,No
29285,Male,Old,Yes
23045,Male,Old,Yes
34166,Female,Old,Yes
13040,Female,Old,No
24609,Male,Old,Yes
7272,Female,Old,No
31869,Female,Old,No
1444,Male,Old,Yes
41591,Male,Old,Yes
5086,Male,Old,Yes
4348,Male,Old,Yes
13905,Male,Old,Yes
6143,Female,Old,No
47069,Male,Old,Yes
32832,Female,Old,No
9634,Male,Old,Yes
13653,Female,Old,No
34331,Female,Old,No
38063,Female,Old,No
35293,Female,Old,No
22709,Male,Old,Yes
2969,Male,Old,Yes
21369,Male,Old,Yes
28077,Male,Old,Yes
3804,Male,Old,Yes
23337,Female,Old,No
22472,Male,Old,Yes
43345,Male,Old,Yes
16418,Male,Old,Yes
31188,Male,Old,Yes
21772,Male,Old,Yes
42902,Female,Old,No
40487,Female,Old,No
31071,Male,Old,Yes
1590,Male,Old,Yes
5633,Female,Old,No
19869,Male,Old,Yes
24178,Female,Old,No
10539,Male,Old,Yes
32727,Female,Old,No
8171,Female,Old,No
20979,Female,Old,No
37928,Female,Old,No
15719,Female,Old,No
11044,Male,Old,Yes
13606,Male,Old,Yes
11281,Male,Old,Yes
15054,Male,Old,Yes
14194,Male,Old,Yes
24342,Female,Old,No
20267,Male,Old,Yes
33176,Female,Old,No
27705,Female,Old,No
49239,Female,Old,No
44897,Male,Old,No
16752,Male,Old,Yes
39095,Male,Old,Yes
32351,Male,Old,Yes
41696,Male,Old,Yes
45870,Male,Old,Yes
36346,Female,Old,Yes
14459,Female,Old,No
39929,Female,Old,No
28802,Female,Old,No
21958,Female,Old,No
20839,Female,Old,No
42972,Female,Old,No
11494,Female,Old,No
28156,Male,Old,Yes
16992,Male,Old,Yes
30248,Female,Old,No
23394,Female,Old,No
8053,Female,Old,No
19393,Female,Old,No
14804,Female,Old,No
11574,Male,Old,Yes
35261,Male,Old,Yes
6373,Male,Old,Yes
18329,Male,Old,Yes
26115,Female,Old,No
2528,Female,Old,No
46915,Female,Old,No
15813,Female,Old,No
416,Female,Old,No
6017,Male,Old,Yes
43695,Female,Old,No
1414,Male,Old,Yes
47705,Female,Old,No
15944,Male,Old,Yes
24388,Male,Old,Yes
17162,Female,Old,No
29153,Female,Old,No
5294,Male,Old,Yes
13130,Female,Old,No
45423,Male,Old,Yes
36909,Female,Old,No
12689,Male,Old,Yes
42438,Male,Old,Yes
6244,Male,Old,Yes
28680,Female,Old,No
37971,Female,Old,No
18352,Female,Old,No
13251,Male,Old,Yes
1941,Male,Old,Yes
9100,Male,Old,Yes
7519,Male,Old,Yes
25885,Female,Old,No
15594,Male,Old,Yes
18585,Male,Old,Yes
45852,Female,Old,No
5045,Female,Old,No
25940,Female,Old,No
30349,Female,Old,No
44256,Female,Old,No
44584,Female,Old,No
18457,Male,Old,Yes
47398,Female,Old,No
14233,Male,Old,Yes
8880,Male,Old,Yes
13857,Male,Old,Yes
5304,Female,Old,No
46821,Female,Old,No
26239,Male,Old,Yes
23462,Male,Old,Yes
47690,Male,Old,Yes
11535,Female,Old,No
32989,Female,Old,No
47777,Male,Old,Yes
21764,Female,Old,No
27692,Female,Old,No
21497,Male,Old,Yes
25724,Male,Old,Yes
42144,Female,Old,No
3541,Female,Old,No
28367,Female,Old,No
29599,Female,Old,No
43824,Female,Old,No
47834,Female,Old,No
37351,Female,Old,No
37572,Female,Old,No
5308,Female,Old,No
36449,Female,Old,No
29215,Male,Old,Yes
10079,Male,Old,Yes
19588,Female,Old,No
3003,Male,Old,Yes
29695,Female,Old,No
12708,Male,Old,Yes
7817,Male,Old,Yes
24775,Female,Old,No
167,Male,Old,Yes
49497,Male,Old,Yes
6954,Male,Old,Yes
6413,Female,Old,No
14006,Male,Old,Yes
48635,Male,Old,Yes
15429,Male,Old,Yes
31635,Male,Old,Yes
21202,Female,Old,No
8481,Male,Old,Yes
39100,Male,Old,Yes
47797,Male,Old,Yes
48490,Male,Old,Yes
11212,Female,Old,No
12539,Female,Old,No
47832,Female,Old,No
17523,Female,Old,No
37050,Female,Old,No
46769,Female,Old,No
9911,Male,Old,Yes
9186,Male,Old,Yes
47444,Female,Old,No
15041,Male,Old,Yes
31504,Female,Old,No
48415,Female,Old,No
32357,Male,Old,Yes
5794,Female,Old,No
27980,Male,Old,Yes
7474,Male,Old,Yes
26692,Male,Old,Yes
47542,Female,Old,No
19138,Female,Old,No
25077,Male,Old,Yes
15709,Male,Old,Yes
31905,Female,Old,No
15757,Female,Old,No
8908,Male,Old,Yes
27036,Female,Old,No
3604,Male,Old,Yes
40845,Female,Old,No
9447,Female,Old,No
5012,Female,Old,No
31173,Female,Old,No
36695,Male,Old,Yes
6537,Male,Old,Yes
3053,Male,Old,Yes
850,Male,Old,Yes
14148,Female,Old,No
9807,Female,Old,No
3263,Male,Old,Yes
29826,Female,Old,No
32341,Female,Old,No
20037,Male,Old,Yes
37296,Male,Old,Yes
1603,Female,Old,No
21719,Male,Old,Yes
43110,Female,Old,No
41590,Female,Old,No
16397,Female,Old,No
28586,Male,Old,Yes
34101,Female,Old,No
43389,Male,Old,Yes
5582,Male,Old,Yes
8836,Female,Old,No
15507,Female,Old,No
34712,Male,Old,Yes
36891,Male,Old,Yes
19002,Female,Old,No
10827,Female,Old,No
16261,Female,Old,No
42503,Male,Old,Yes
41703,Female,Old,No
38275,Male,Old,Yes
10263,Female,Old,No
21463,Female,Old,No
39394,Male,Old,Yes
27232,Female,Old,No
24184,Male,Old,Yes
8317,Female,Old,No
7598,Male,Old,Yes
27380,Female,Old,No
12909,Female,Old,No
38994,Female,Old,No
13822,Female,Old,No
30125,Female,Old,No
24672,Male,Old,Yes
9061,Male,Old,Yes
21603,Female,Old,No
16987,Male,Old,Yes
1644,Male,Old,Yes
4303,Male,Old,Yes
8435,Male,Old,Yes
17202,Male,Old,Yes
20226,Female,Old,No
21503,Female,Old,No
22610,Female,Old,No
35232,Male,Old,Yes
44397,Male,Old,Yes
1901,Female,Old,No
49697,Male,Old,Yes
27142,Male,Old,Yes
45504,Male,Old,Yes
19247,Female,Old,No
12214,Female,Old,No
35572,Male,Old,Yes
35156,Male,Old,Yes
3154,Male,Old,Yes
34892,Female,Old,No
5169,Female,Old,No
26368,Male,Old,Yes
43510,Male,Old,Yes
30184,Female,Old,No
34855,Female,Old,No
26103,Female,Old,No
4878,Female,Old,No
39152,Female,Old,No
43592,Female,Old,No
41780,Female,Old,No
14766,Female,Old,No
16563,Male,Old,Yes
14159,Female,Old,No
9613,Male,Old,Yes
32884,Female,Old,No
44917,Male,Old,Yes
38964,Female,Old,No
48568,Female,Old,No
31108,Female,Old,No
4613,Male,Old,Yes
16890,Male,Old,Yes
15217,Male,Old,Yes
42637,Female,Old,No
1097,Male,Old,Yes
465,Male,Old,Yes
25288,Female,Old,No
29243,Female,Old,No
34118,Female,Old,No
26311,Female,Old,No
564,Female,Old,No
11478,Male,Old,Yes
7576,Female,Old,No
39045,Male,Old,Yes
12883,Female,Old,No
18053,Female,Old,No
44806,Male,Old,Yes
23348,Male,Old,Yes
49351,Female,Old,No
6736,Male,Old,Yes
9367,Female,Old,No
47726,Female,Old,No
46074,Female,Old,No
44246,Female,Old,No
22078,Female,Old,No
49373,Female,Old,No
15452,Female,Old,No
42113,Female,Old,No
33026,Male,Old,Yes
2954,Male,Old,Yes
2531,Male,Old,Yes
35038,Female,Old,No
23748,Female,Old,No
29755,Female,Old,No
29302,Male,Old,Yes
43032,Female,Old,No
48087,Male,Old,Yes
37269,Female,Old,No
43226,Male,Old,Yes
15774,Male,Old,Yes
48830,Male,Old,Yes
7932,Male,Old,Yes
21973,Male,Old,Yes
38692,Female,Old,No
47361,Male,Old,Yes
5823,Female,Old,No
46577,Female,Old,No
29507,Male,Old,Yes
17593,Female,Old,No
40841,Female,Old,No
31630,Male,Old,Yes
7356,Female,Old,No
49469,Male,Old,Yes
2975,Female,Old,No
5746,Female,Old,No
26357,Female,Old,No
9086,Female,Old,No
30596,Male,Old,Yes
45685,Male,Old,Yes
3120,Female,Old,No
20057,Male,Old,Yes
48091,Male,Old,Yes
37680,Male,Old,Yes
30743,Male,Old,Yes
17210,Female,Old,No
41996,Female,Old,No
644,Male,Old,Yes
1039,Female,Old,No
13744,Female,Old,No
40552,Female,Old,No
332,Female,Old,No
34823,Female,Old,No
34015,Male,Old,Yes
40937,Female,Old,No
9501,Female,Old,No
7682,Male,Old,Yes
24654,Male,Old,Yes
48161,Male,Old,Yes
26621,Male,Old,Yes
37025,Female,Old,No
2432,Male,Old,Yes
18512,Male,Old,Yes
12004,Female,Old,No
9068,Male,Old,Yes
11373,Female,Old,No
38024,Male,Old,Yes
37520,Male,Old,Yes
19265,Female,Old,No
7779,Male,Old,Yes
24352,Male,Old,Yes
32106,Male,Old,Yes
34088,Male,Old,Yes
34322,Female,Old,No
18159,Male,Old,No
26244,Male,Old,Yes
25303,Female,Old,No
35407,Male,Old,Yes
22893,Male,Old,Yes
45712,Male,Old,Yes
33010,Female,Old,No
49684,Female,Old,No
36830,Male,Old,Yes
24637,Male,Old,Yes
19705,Female,Old,No
19926,Male,Old,Yes
20052,Male,Old,Yes
12946,Female,Old,No
4772,Male,Old,Yes
35597,Female,Old,No
25925,Male,Old,Yes
22548,Male,Old,Yes
44198,Male,Old,Yes
35184,Male,Old,Yes
24308,Female,Old,No
6268,Male,Old,Yes
45595,Male,Old,Yes
4867,Female,Old,No
20972,Female,Old,No
20736,Male,Old,Yes
13922,Female,Old,No
1566,Female,Old,Yes
18347,Male,Old,Yes
21145,Male,Old,Yes
484,Female,Old,No
18622,Male,Old,Yes
29569,Female,Old,No
33192,Female,Old,No
16701,Female,Old,No
36441,Male,Old,Yes
14686,Female,Old,No
29720,Female,Old,No
38261,Female,Old,No
48566,Female,Old,No
26511,Male,Old,Yes
3156,Female,Old,No
8468,Male,Old,Yes
1388,Male,Old,Yes
39820,Male,Old,Yes
46204,Female,Old,No
23630,Female,Old,No
49719,Male,Old,Yes
33452,Male,Old,Yes
49166,Male,Old,Yes
29745,Male,Old,Yes
14737,Male,Old,Yes
7635,Male,Old,Yes
28922,Female,Old,No
49752,Male,Old,Yes
1498,Female,Old,No
13480,Male,Old,Yes
31490,Male,Old,Yes
33381,Male,Old,Yes
35351,Female,Old,No
1655,Male,Old,Yes
45738,Female,Old,No
8420,Female,Old,No
23272,Male,Old,Yes
41051,Male,Old,Yes
9351,Female,Old,No
17173,Male,Old,Yes
17621,Female,Old,No
19893,Female,Old,No
18136,Female,Old,No
29838,Male,Old,Yes
47389,Male,Old,Yes
2530,Female,Old,No
10099,Female,Old,No
31060,Male,Old,Yes
24835,Male,Old,Yes
21104,Female,Old,No
30260,Female,Old,No
46083,Female,Old,No
17271,Male,Old,Yes
30095,Male,Old,Yes
6715,Male,Old,Yes
35716,Female,Old,No
18291,Male,Old,Yes
25392,Female,Old,No
7128,Female,Old,No
21475,Male,Old,Yes
45189,Female,Old,No
28050,Male,Old,Yes
25554,Male,Old,Yes
2338,Male,Old,Yes
40650,Male,Old,Yes
38486,Male,Old,Yes
2522,Male,Old,Yes
1811,Female,Old,No
23643,Female,Old,No
12000,Male,Old,Yes
13214,Female,Old,No
5712,Female,Old,No
33967,Female,Old,No
15253,Male,Old,Yes
44578,Female,Old,No
5990,Male,Old,Yes
31643,Female,Old,No
1232,Female,Old,No
37800,Male,Old,Yes
10604,Female,Old,No
33306,Female,Old,No
19573,Male,Old,Yes
42791,Female,Old,No
1900,Female,Old,No
47519,Female,Old,No
47151,Male,Old,Yes
19443,Male,Old,Yes
37906,Male,Old,Yes
16033,Female,Old,No
45817,Male,Old,Yes
46712,Female,Old,No
39881,Male,Old,Yes
33558,Male,Old,Yes
43244,Female,Old,No
26659,Male,Old,Yes
30965,Male,Old,Yes
10026,Male,Old,Yes
17095,Female,Old,No
22281,Female,Old,No
1738,Male,Old,Yes
13683,Female,Old,No
49457,Male,Old,Yes
4962,Male,Old,Yes
3885,Male,Old,Yes
1181,Female,Old,No
13989,Female,Old,No
21228,Female,Old,No
47921,Female,Old,No
40812,Female,Old,No
32515,Male,Old,Yes
49775,Female,Old,No
18965,Male,Old,Yes
15922,Male,Old,Yes
31394,Male,Old,Yes
9648,Male,Old,Yes
3829,Female,Old,No
5692,Female,Old,No
47483,Male,Old,Yes
42338,Female,Old,No
43007,Male,Old,Yes
36692,Male,Old,Yes
36347,Female,Old,No
22786,Male,Old,Yes
18869,Female,Old,No
27557,Male,Old,Yes
37111,Male,Old,Yes
23231,Male,Old,Yes
1822,Female,Old,No
14473,Female,Old,No
18486,Male,Old,Yes
15118,Female,Old,No
45880,Male,Old,Yes
34402,Female,Old,No
7780,Male,Old,Yes
9889,Male,Old,Yes
13114,Female,Old,No
25400,Female,Old,No
30110,Male,Old,Yes
40972,Female,Old,No
5373,Male,Old,Yes
38529,Male,Old,Yes
26045,Male,Old,Yes
42665,Male,Old,Yes
9731,Female,Old,No
25083,Female,Old,No
664,Female,Old,No
35287,Male,Old,Yes
2210,Female,Old,No
42883,Female,Old,No
3780,Male,Old,Yes
501,Male,Old,Yes
21110,Male,Old,No
10210,Male,Old,Yes
42015,Female,Old,No
24311,Female,Old,No
10175,Female,Old,No
45258,Male,Old,Yes
2863,Male,Old,Yes
46630,Female,Old,No
2493,Male,Old,No
18694,Male,Old,Yes
28781,Male,Old,Yes
29707,Female,Old,No
32422,Female,Old,No
43885,Male,Old,Yes
48245,Female,Old,No
20509,Female,Old,No
28442,Female,Old,No
18532,Female,Old,No
29780,Male,Old,Yes
28345,Male,Old,Yes
18503,Female,Old,No
47277,Female,Old,No
11749,Male,Old,Yes
9410,Female,Old,No
20367,Male,Old,Yes
26373,Female,Old,No
11475,Male,Old,Yes
19035,Female,Old,No
8473,Male,Old,Yes
32575,Male,Old,Yes
24477,Male,Old,Yes
44870,Female,Old,No
17051,Female,Old,No
37992,Female,Old,No
5920,Female,Old,No
30388,Male,Old,Yes
37768,Female,Old,No
23955,Female,Old,No
42758,Male,Old,Yes
4704,Female,Old,No
45238,Male,Old,Yes
45521,Female,Old,No
1114,Female,Old,No
21130,Female,Old,No
32452,Male,Old,Yes
39209,Male,Old,Yes
31911,Female,Old,No
27242,Male,Old,Yes
31540,Female,Old,No
12235,Female,Old,No
11438,Male,Old,Yes
3150,Female,Old,No
47808,Female,Old,No
11449,Female,Old,No
45569,Male,Old,Yes
24769,Male,Old,Yes
39317,Male,Old,Yes
7672,Male,Old,Yes
25435,Female,Old,No
35818,Female,Old,No
6072,Female,Old,No
32902,Male,Old,Yes
42053,Male,Old,Yes
2741,Male,Old,Yes
46495,Female,Old,No
7915,Male,Old,Yes
39247,Male,Old,Yes
31788,Male,Old,Yes
18002,Male,Old,Yes
19442,Male,Old,Yes
26652,Male,Old,Yes
8718,Male,Old,Yes
49170,Male,Old,Yes
12512,Male,Old,Yes
6293,Male,Old,Yes
13624,Female,Old,No
13920,Male,Old,Yes
24237,Male,Old,Yes
9167,Female,Old,No
4995,Male,Old,Yes
12431,Female,Old,No
7743,Male,Old,Yes
33565,Female,Old,No
35575,Female,Old,No
30617,Female,Old,No
6201,Female,Old,No
28630,Male,Old,Yes
44391,Female,Old,No
35552,Female,Old,No
33578,Female,Old,No
15551,Male,Old,Yes
3227,Female,Old,No
476,Male,Old,Yes
3180,Male,Old,Yes
13863,Female,Old,No
19060,Male,Old,Yes
14595,Female,Old,No
20896,Female,Old,No
49723,Male,Old,Yes
45444,Female,Old,No
13458,Female,Old,No
8270,Male,Old,Yes
31263,Male,Old,Yes
33177,Male,Old,Yes
47443,Female,Old,No
27428,Male,Old,Yes
9254,Female,Old,No
46202,Female,Old,No
1640,Female,Old,No
18478,Female,Old,No
14023,Female,Old,No
30224,Female,Old,No
26541,Male,Old,Yes
14109,Female,Old,No
18554,Female,Old,No
9234,Female,Old,No
38683,Male,Old,Yes
22111,Female,Old,No
27983,Male,Old,Yes
21935,Female,Old,No
34403,Male,Old,Yes
25391,Female,Old,No
22220,Female,Old,Yes
34913,Female,Old,No
20933,Male,Old,Yes
9976,Female,Old,No
25971,Female,Old,No
29653,Female,Old,No
6658,Male,Old,Yes
10166,Male,Old,Yes
5466,Female,Old,No
9401,Female,Old,No
36070,Female,Old,No
4985,Male,Old,Yes
27633,Male,Old,Yes
3035,Female,Old,No
26522,Female,Old,No
21257,Male,Old,Yes
10676,Male,Old,Yes
49134,Female,Old,No
27138,Female,Old,No
10741,Female,Old,No
2189,Male,Old,Yes
20265,Female,Old,No
31405,Male,Old,Yes
48374,Female,Old,No
46014,Female,Old,No
3402,Female,Old,No
46646,Female,Old,No
16731,Male,Old,Yes
8225,Female,Old,No
14467,Female,Old,No
36232,Male,Old,Yes
43251,Male,Old,Yes
11812,Female,Old,No
22514,Male,Old,Yes
28974,Male,Old,Yes
40915,Male,Old,Yes
34221,Male,Old,Yes
4469,Female,Old,No
17840,Female,Old,No
17406,Female,Old,No
21178,Male,Old,Yes
20090,Female,Old,No
27357,Male,Old,Yes
18036,Female,Old,No
49748,Female,Old,No
35018,Female,Old,No
2322,Female,Old,No
16437,Female,Old,No
19358,Female,Old,No
33947,Male,Old,Yes
36283,Male,Old,Yes
20489,Male,Old,Yes
42966,Female,Old,No
20757,Male,Old,Yes
38864,Female,Old,No
30330,Female,Old,No
28078,Female,Old,No
33376,Female,Old,No
43046,Male,Old,Yes
13709,Female,Old,No
15500,Male,Old,Yes
28446,Male,Old,Yes
32908,Male,Old,Yes
12377,Male,Old,Yes
44937,Male,Old,Yes
10460,Female,Old,No
35000,Male,Old,Yes
45784,Female,Old,No
38742,Female,Old,No
22004,Female,Old,No
31227,Female,Old,No
29933,Female,Old,No
36990,Male,Old,Yes
33923,Female,Old,No
15214,Male,Old,Yes
28980,Male,Old,Yes
10202,Male,Old,Yes
44564,Male,Old,Yes
2213,Male,Old,Yes
40988,Female,Old,No
30759,Female,Old,No
41961,Female,Old,No
5908,Male,Old,Yes
14128,Male,Old,Yes
21289,Female,Old,No
21212,Female,Old,No
20848,Female,Old,No
15204,Female,Old,No
38806,Female,Old,No
25720,Male,Old,Yes
6175,Female,Old,No
14348,Female,Old,No
25841,Male,Old,Yes
23658,Female,Old,No
16171,Male,Old,Yes
18623,Female,Old,No
17176,Male,Old,Yes
11235,Female,Old,No
30176,Female,Old,No
10240,Female,Old,No
1422,Male,Old,No
4813,Male,Old,Yes
10688,Female,Old,No
48383,Female,Old,No
25913,Female,Old,No
42728,Female,Old,No
5503,Female,Old,No
25377,Male,Old,Yes
42436,Female,Old,No
9468,Male,Old,Yes
7258,Male,Old,Yes
20775,Female,Old,No
5223,Female,Old,No
31316,Female,Old,No
46242,Male,Old,Yes
30395,Male,Old,Yes
41676,Female,Old,No
19079,Female,Old,No
46008,Male,Old,Yes
18863,Male,Old,Yes
14164,Male,Old,Yes
38625,Female,Old,No
36817,Male,Old,Yes
37173,Female,Old,No
11077,Male,Old,Yes
12635,Female,Old,No
32141,Male,Old,Yes
10873,Male,Old,Yes
25606,Female,Old,No
29096,Male,Old,Yes
17418,Female,Old,No
21444,Female,Old,No
5975,Male,Old,Yes
28568,Male,Old,Yes
17652,Female,Old,No
44192,Male,Old,Yes
15938,Male,Old,Yes
9738,Female,Old,No
32437,Male,Old,Yes
22496,Female,Old,No
29188,Male,Old,Yes
543,Male,Old,Yes
3593,Male,Old,Yes
27189,Female,Old,No
40295,Female,Old,No
18461,Male,Old,Yes
1163,Male,Old,Yes
21425,Male,Old,Yes
8035,Male,Old,Yes
43762,Female,Old,No
4883,Female,Old,No
9237,Female,Old,No
21790,Male,Old,Yes
18067,Male,Old,Yes
37316,Female,Old,No
18885,Female,Old,No
5907,Female,Old,No
47821,Male,Old,Yes
4264,Female,Old,No
9170,Female,Old,No
43203,Female,Old,No
31798,Male,Old,Yes
6234,Male,Old,Yes
30878,Female,Old,No
41992,Male,Old,Yes
45636,Female,Old,No
4605,Male,Old,Yes
13041,Female,Old,No
5568,Male,Old,Yes
44603,Female,Old,No
25154,Male,Old,Yes
8492,Male,Old,Yes
17313,Male,Old,Yes
20135,Male,Old,Yes
45248,Female,Old,No
10241,Female,Old,No
24056,Female,Old,No
30731,Female,Old,No
2441,Male,Old,Yes
6484,Male,Old,Yes
4788,Female,Old,No
11730,Male,Old,Yes
46790,Male,Old,Yes
4828,Male,Old,Yes
20552,Female,Old,No
22390,Male,Old,Yes
6793,Female,Old,No
22362,Male,Old,Yes
4865,Male,Old,Yes
23502,Female,Old,No
15108,Female,Old,No
22133,Male,Old,Yes
20430,Male,Old,Yes
32759,Male,Old,Yes
10520,Male,Old,Yes
22776,Female,Old,No
40624,Male,Old,Yes
43069,Male,Old,Yes
38004,Male,Old,Yes
23591,Female,Old,No
1812,Female,Old,No
40986,Female,Old,No
32755,Female,Old,No
1005,Female,Old,No
25492,Female,Old,No
40694,Male,Old,Yes
44606,Female,Old,No
454,Female,Old,No
29270,Female,Old,No
12051,Male,Old,Yes
39490,Male,Old,Yes
23352,Female,Old,No
47179,Male,Old,Yes
6689,Female,Old,No
29076,Male,Old,Yes
22427,Male,Old,Yes
40590,Male,Old,Yes
22697,Male,Old,Yes
30188,Male,Old,Yes
42121,Female,Old,No
45666,Male,Old,Yes
10927,Female,Old,No
25953,Male,Old,Yes
9134,Female,Old,No
19719,Male,Old,Yes
8297,Male,Old,Yes
44558,Female,Old,No
38036,Female,Old,No
28637,Female,Old,No
24410,Male,Old,Yes
37227,Male,Old,Yes
14486,Male,Old,Yes
14768,Male,Old,Yes
37742,Male,Old,Yes
12868,Male,Old,Yes
14522,Female,Old,No
17255,Male,Old,Yes
7916,Female,Old,No
35867,Female,Old,No
42372,Female,Old,No
13614,Male,Old,Yes
28316,Female,Old,No
21234,Male,Old,Yes
34471,Female,Old,No
22806,Male,Old,Yes
46178,Female,Old,No
8684,Male,Old,Yes
40318,Female,Old,No
46870,Male,Old,Yes
26041,Female,Old,No
