Unnamed: 0,Gender,Age,Bike Lanes
38763,Female,Old,No
48655,Female,Old,No
39149,Female,Old,Yes
15109,Female,Old,No
9430,Female,Old,Yes
4351,Male,Old,Yes
11124,Female,Old,No
24210,Female,Old,No
47226,Male,Old,Yes
38251,Male,Old,Yes
35675,Male,Old,Yes
44879,Male,Old,Yes
6128,Male,Old,Yes
1219,Female,Old,No
17936,Male,Old,Yes
9661,Male,Old,Yes
44640,Female,Old,No
40256,Female,Old,No
30334,Female,Old,No
17595,Male,Old,Yes
17895,Female,Old,No
47350,Female,Old,No
4805,Male,Old,Yes
23715,Male,Old,No
2360,Female,Old,No
38386,Female,Old,Yes
8145,Male,Old,Yes
26747,Female,Old,No
27296,Female,Old,No
9960,Male,Old,Yes
46609,Female,Old,Yes
49485,Female,Old,No
31901,Male,Old,Yes
44939,Female,Old,Yes
6329,Female,Old,No
26334,Female,Old,Yes
8895,Male,Old,Yes
31516,Male,Old,Yes
41092,Female,Old,Yes
7677,Female,Old,No
15961,Female,Old,Yes
27774,Female,Old,No
45877,Female,Old,Yes
45429,Female,Old,No
43700,Female,Old,Yes
7478,Female,Old,No
10389,Male,Old,Yes
31943,Male,Old,Yes
31028,Female,Old,Yes
43878,Male,Old,Yes
7182,Female,Old,Yes
7646,Male,Old,Yes
48004,Male,Old,No
20693,Male,Old,Yes
47303,Male,Old,Yes
46030,Female,Old,No
15239,Female,Old,Yes
49125,Male,Old,Yes
26937,Male,Old,Yes
29973,Female,Old,No
6059,Male,Old,No
12618,Female,Old,No
6542,Female,Old,No
30239,Male,Old,Yes
48940,Male,Old,Yes
30415,Male,Old,Yes
32686,Male,Old,Yes
16481,Male,Old,Yes
37912,Male,Old,Yes
17370,Female,Old,Yes
17417,Male,Old,Yes
15071,Female,Old,No
3850,Male,Old,Yes
36045,Male,Old,Yes
11168,Male,Old,Yes
48184,Male,Old,Yes
12851,Male,Old,Yes
2791,Female,Old,No
14976,Female,Old,Yes
34367,Male,Old,Yes
37955,Male,Old,Yes
35095,Male,Old,Yes
36252,Male,Old,Yes
38338,Male,Old,Yes
48076,Female,Old,No
36791,Female,Old,Yes
11396,Female,Old,No
34430,Male,Old,Yes
6034,Male,Old,Yes
3467,Female,Old,No
32487,Male,Old,Yes
30056,Female,Old,No
25565,Male,Old,Yes
41251,Female,Old,Yes
12006,Male,Old,Yes
12613,Male,Old,Yes
48373,Male,Old,No
43453,Female,Old,No
47854,Male,Old,Yes
4,Male,Old,Yes
46458,Male,Old,No
28127,Male,Old,Yes
34374,Female,Old,Yes
18418,Male,Old,Yes
725,Female,Old,No
9246,Male,Old,Yes
10761,Male,Old,Yes
38074,Male,Old,Yes
5187,Male,Old,Yes
42200,Male,Old,Yes
20326,Female,Old,No
3418,Female,Old,Yes
11342,Male,Old,Yes
35620,Female,Old,Yes
9803,Male,Old,Yes
31292,Male,Old,Yes
14788,Female,Old,No
37083,Male,Old,No
3279,Female,Old,No
16825,Male,Old,Yes
30529,Female,Old,No
38109,Male,Old,No
7776,Female,Old,No
28227,Male,Old,Yes
22323,Male,Old,Yes
24567,Male,Old,Yes
5874,Male,Old,Yes
7615,Female,Old,No
6392,Female,Old,Yes
45707,Male,Old,Yes
7360,Female,Old,Yes
20170,Female,Old,Yes
18972,Male,Old,No
6759,Female,Old,Yes
33669,Male,Old,Yes
37043,Female,Old,No
45144,Male,Old,Yes
47340,Female,Old,Yes
41593,Female,Old,Yes
27622,Male,Old,Yes
48902,Male,Old,No
31530,Female,Old,No
21532,Male,Old,Yes
20969,Female,Old,No
42964,Female,Old,Yes
2561,Male,Old,Yes
33779,Female,Old,Yes
19246,Female,Old,No
1122,Female,Old,No
7950,Female,Old,No
14499,Female,Old,Yes
41447,Male,Old,Yes
1003,Male,Old,Yes
3290,Male,Old,Yes
13695,Male,Old,Yes
3661,Male,Old,Yes
28275,Male,Old,Yes
44992,Male,Old,Yes
45701,Male,Old,No
27329,Male,Old,Yes
16703,Male,Old,Yes
46890,Male,Old,Yes
17483,Female,Old,No
3737,Female,Old,Yes
821,Female,Old,No
27807,Female,Old,No
16794,Male,Old,Yes
26859,Female,Old,No
29002,Male,Old,Yes
33516,Male,Old,Yes
19438,Female,Old,No
25442,Female,Old,No
33011,Male,Old,Yes
28065,Female,Old,No
21127,Male,Old,Yes
49664,Male,Old,Yes
10814,Male,Old,Yes
9618,Female,Old,No
6946,Female,Old,Yes
28776,Female,Old,No
33450,Female,Old,Yes
12639,Male,Old,Yes
34976,Female,Old,Yes
18586,Female,Old,No
35731,Male,Old,Yes
12005,Female,Old,No
31137,Male,Old,Yes
22957,Male,Old,Yes
41981,Male,Old,Yes
12151,Female,Old,No
25406,Male,Old,Yes
13182,Female,Old,No
15246,Male,Old,Yes
985,Female,Old,No
46845,Female,Old,Yes
5297,Female,Old,No
12426,Female,Old,No
25116,Male,Old,Yes
19075,Female,Old,No
12009,Female,Old,No
35512,Female,Old,No
28448,Male,Old,Yes
9720,Male,Old,No
49259,Male,Old,Yes
38497,Female,Old,No
28929,Female,Old,Yes
33745,Male,Old,Yes
31768,Female,Old,No
44336,Male,Old,Yes
36798,Male,Old,Yes
21593,Female,Old,Yes
9961,Female,Old,Yes
35847,Male,Old,Yes
26471,Female,Old,Yes
13396,Female,Old,No
26238,Male,Old,No
47815,Male,Old,Yes
44163,Female,Old,Yes
13363,Female,Old,No
48400,Male,Old,Yes
4506,Female,Old,Yes
5265,Male,Old,Yes
31886,Male,Old,Yes
15952,Female,Old,No
49186,Male,Old,Yes
9224,Male,Old,Yes
30704,Male,Old,Yes
32072,Male,Old,Yes
29253,Female,Old,No
33178,Male,Old,Yes
628,Male,Old,Yes
37444,Male,Old,Yes
28280,Female,Old,Yes
18592,Male,Old,Yes
49475,Female,Old,No
38900,Female,Old,Yes
15509,Male,Old,Yes
34334,Male,Old,Yes
48317,Female,Old,Yes
11632,Female,Old,Yes
20898,Male,Old,Yes
28344,Female,Old,No
11065,Female,Old,No
1570,Female,Old,No
42924,Male,Old,Yes
29869,Male,Old,Yes
40347,Female,Old,Yes
42948,Female,Old,No
33943,Female,Old,No
25219,Male,Old,Yes
23882,Male,Old,Yes
26792,Female,Old,Yes
29542,Female,Old,No
48607,Male,Old,Yes
33990,Female,Old,No
34643,Female,Old,No
33412,Female,Old,No
6832,Male,Old,Yes
41290,Female,Old,No
30689,Female,Old,No
9767,Female,Old,Yes
34780,Female,Old,No
12773,Female,Old,No
45309,Male,Old,Yes
24997,Female,Old,No
28956,Female,Old,No
12403,Male,Old,Yes
44438,Female,Old,No
29060,Male,Old,Yes
45750,Male,Old,Yes
36925,Male,Old,Yes
27615,Male,Old,Yes
29577,Female,Old,No
43242,Female,Old,No
28745,Male,Old,Yes
4504,Female,Old,No
2354,Female,Old,Yes
6676,Male,Old,Yes
10003,Female,Old,Yes
29285,Male,Old,Yes
23045,Male,Old,Yes
34166,Male,Old,Yes
13040,Male,Old,Yes
24609,Male,Old,No
7272,Male,Old,Yes
31869,Female,Old,Yes
1444,Female,Old,No
41591,Female,Old,No
5086,Female,Old,Yes
4348,Male,Old,Yes
13905,Male,Old,Yes
6143,Male,Old,Yes
47069,Female,Old,No
32832,Female,Old,No
9634,Female,Old,Yes
13653,Male,Old,No
34331,Male,Old,Yes
38063,Male,Old,Yes
35293,Female,Old,No
22709,Female,Old,No
2969,Female,Old,Yes
21369,Female,Old,No
28077,Female,Old,No
3804,Female,Old,Yes
23337,Female,Old,Yes
22472,Female,Old,Yes
43345,Female,Old,Yes
16418,Male,Old,Yes
31188,Female,Old,Yes
21772,Female,Old,No
42902,Male,Old,No
40487,Female,Old,No
31071,Male,Old,No
1590,Male,Old,Yes
5633,Female,Old,Yes
19869,Male,Old,Yes
24178,Male,Old,No
10539,Male,Old,Yes
32727,Male,Old,Yes
8171,Female,Old,Yes
20979,Female,Old,Yes
37928,Female,Old,Yes
15719,Male,Old,Yes
11044,Female,Old,Yes
13606,Male,Old,Yes
11281,Male,Old,Yes
15054,Female,Old,No
14194,Male,Old,Yes
24342,Male,Old,Yes
20267,Female,Old,No
33176,Male,Old,Yes
27705,Female,Old,Yes
49239,Female,Old,Yes
44897,Male,Old,Yes
16752,Male,Old,Yes
39095,Female,Old,No
32351,Female,Old,Yes
41696,Male,Old,Yes
45870,Female,Old,No
36346,Female,Old,Yes
14459,Female,Old,No
39929,Female,Old,No
28802,Female,Old,Yes
21958,Female,Old,No
20839,Male,Old,Yes
42972,Female,Old,No
11494,Female,Old,No
28156,Male,Old,Yes
16992,Female,Old,Yes
30248,Male,Old,Yes
23394,Female,Old,No
8053,Male,Old,Yes
19393,Male,Old,Yes
14804,Female,Old,No
11574,Male,Old,Yes
35261,Male,Old,Yes
6373,Male,Old,Yes
18329,Male,Old,Yes
26115,Male,Old,Yes
2528,Male,Old,No
46915,Female,Old,No
15813,Female,Old,No
416,Female,Old,No
6017,Male,Old,Yes
43695,Male,Old,No
1414,Female,Old,No
47705,Female,Old,No
15944,Male,Old,Yes
24388,Male,Old,Yes
17162,Male,Old,Yes
29153,Female,Old,Yes
5294,Male,Old,Yes
13130,Female,Old,Yes
45423,Male,Old,Yes
36909,Female,Old,No
12689,Male,Old,Yes
42438,Female,Old,No
6244,Male,Old,Yes
28680,Male,Old,Yes
37971,Female,Old,No
18352,Female,Old,Yes
13251,Female,Old,No
1941,Female,Old,Yes
9100,Female,Old,Yes
7519,Female,Old,Yes
25885,Female,Old,Yes
15594,Female,Old,Yes
18585,Female,Old,No
45852,Male,Old,Yes
5045,Female,Old,No
25940,Female,Old,No
30349,Female,Old,No
44256,Male,Old,Yes
44584,Male,Old,Yes
18457,Male,Old,Yes
47398,Female,Old,No
14233,Male,Old,Yes
8880,Male,Old,Yes
13857,Female,Old,Yes
5304,Female,Old,Yes
46821,Female,Old,No
26239,Female,Old,No
23462,Male,Old,Yes
47690,Male,Old,Yes
11535,Male,Old,Yes
32989,Male,Old,No
47777,Male,Old,Yes
21764,Male,Old,Yes
27692,Male,Old,Yes
21497,Female,Old,No
25724,Female,Old,Yes
42144,Female,Old,No
3541,Female,Old,No
28367,Female,Old,No
29599,Female,Old,Yes
43824,Male,Old,Yes
47834,Male,Old,Yes
37351,Male,Old,No
37572,Female,Old,Yes
5308,Male,Old,Yes
36449,Female,Old,Yes
29215,Male,Old,Yes
10079,Female,Old,No
19588,Female,Old,Yes
3003,Male,Old,Yes
29695,Female,Old,No
12708,Female,Old,No
7817,Male,Old,No
24775,Female,Old,Yes
167,Female,Old,Yes
49497,Male,Old,Yes
6954,Female,Old,No
6413,Female,Old,No
14006,Male,Old,No
48635,Male,Old,Yes
15429,Female,Old,Yes
31635,Female,Old,No
21202,Female,Old,No
8481,Male,Old,No
39100,Female,Old,No
47797,Female,Old,No
48490,Male,Old,Yes
11212,Female,Old,Yes
12539,Female,Old,No
47832,Male,Old,Yes
17523,Female,Old,Yes
37050,Male,Old,Yes
46769,Male,Old,Yes
9911,Male,Old,Yes
9186,Female,Old,Yes
47444,Male,Old,Yes
15041,Female,Old,No
31504,Male,Old,Yes
48415,Male,Old,Yes
32357,Male,Old,Yes
5794,Female,Old,No
27980,Male,Old,Yes
7474,Female,Old,No
26692,Female,Old,No
47542,Male,Old,Yes
19138,Male,Old,Yes
25077,Female,Old,No
15709,Male,Old,Yes
31905,Female,Old,Yes
15757,Female,Old,Yes
8908,Female,Old,Yes
27036,Male,Old,Yes
3604,Female,Old,No
40845,Male,Old,Yes
9447,Male,Old,Yes
5012,Female,Old,Yes
31173,Male,Old,Yes
36695,Female,Old,No
6537,Female,Old,No
3053,Male,Old,Yes
850,Male,Old,No
14148,Female,Old,No
9807,Male,Old,No
3263,Male,Old,Yes
29826,Female,Old,No
32341,Male,Old,Yes
20037,Male,Old,Yes
37296,Male,Old,Yes
1603,Female,Old,No
21719,Male,Old,Yes
43110,Female,Old,No
41590,Female,Old,Yes
16397,Female,Old,No
28586,Female,Old,No
34101,Female,Old,No
43389,Male,Old,Yes
5582,Female,Old,No
8836,Female,Old,Yes
15507,Male,Old,Yes
34712,Male,Old,Yes
36891,Male,Old,Yes
19002,Female,Old,No
10827,Female,Old,Yes
16261,Male,Old,Yes
42503,Male,Old,Yes
41703,Male,Old,Yes
38275,Male,Old,Yes
10263,Female,Old,No
21463,Male,Old,Yes
39394,Male,Old,Yes
27232,Female,Old,No
24184,Male,Old,Yes
8317,Male,Old,Yes
7598,Female,Old,Yes
27380,Female,Old,No
12909,Male,Old,Yes
38994,Male,Old,Yes
13822,Male,Old,Yes
30125,Male,Old,Yes
24672,Female,Old,No
9061,Male,Old,No
21603,Male,Old,Yes
16987,Male,Old,No
1644,Female,Old,No
4303,Female,Old,Yes
8435,Male,Old,No
17202,Female,Old,No
20226,Female,Old,Yes
21503,Male,Old,Yes
22610,Male,Old,Yes
35232,Female,Old,Yes
44397,Male,Old,Yes
1901,Male,Old,Yes
49697,Female,Old,Yes
27142,Male,Old,Yes
45504,Female,Old,No
19247,Female,Old,Yes
12214,Female,Old,Yes
35572,Female,Old,No
35156,Female,Old,Yes
3154,Male,Old,Yes
34892,Female,Old,No
5169,Male,Old,Yes
26368,Male,Old,Yes
43510,Female,Old,Yes
30184,Female,Old,No
34855,Male,Old,Yes
26103,Male,Old,No
4878,Female,Old,No
39152,Female,Old,No
43592,Male,Old,Yes
41780,Female,Old,Yes
14766,Male,Old,Yes
16563,Female,Old,Yes
14159,Male,Old,Yes
9613,Male,Old,Yes
32884,Male,Old,Yes
44917,Male,Old,Yes
38964,Female,Old,No
48568,Female,Old,No
31108,Male,Old,No
4613,Male,Old,Yes
16890,Female,Old,No
15217,Female,Old,Yes
42637,Female,Old,No
1097,Female,Old,Yes
465,Male,Old,Yes
25288,Male,Old,Yes
29243,Female,Old,Yes
34118,Female,Old,Yes
26311,Female,Old,No
564,Female,Old,No
11478,Male,Old,Yes
7576,Male,Old,Yes
39045,Female,Old,No
12883,Male,Old,Yes
18053,Male,Old,Yes
44806,Female,Old,No
23348,Male,Old,No
49351,Male,Old,Yes
6736,Female,Old,No
9367,Male,Old,Yes
47726,Male,Old,Yes
46074,Male,Old,No
44246,Female,Old,Yes
22078,Female,Old,Yes
49373,Male,Old,Yes
15452,Male,Old,Yes
42113,Male,Old,Yes
33026,Female,Old,No
2954,Male,Old,Yes
2531,Female,Old,Yes
35038,Female,Old,No
23748,Male,Old,Yes
29755,Male,Old,Yes
29302,Female,Old,No
43032,Male,Old,Yes
48087,Male,Old,No
37269,Female,Old,Yes
43226,Male,Old,Yes
15774,Female,Old,No
48830,Female,Old,Yes
7932,Female,Old,Yes
21973,Female,Old,Yes
38692,Female,Old,No
47361,Female,Old,No
5823,Male,Old,Yes
46577,Female,Old,No
29507,Male,Old,Yes
17593,Female,Old,Yes
40841,Male,Old,No
31630,Female,Old,Yes
7356,Female,Old,No
49469,Male,Old,Yes
2975,Male,Old,Yes
5746,Female,Old,No
26357,Female,Old,No
9086,Male,Old,No
30596,Female,Old,No
45685,Male,Old,Yes
3120,Male,Old,Yes
20057,Male,Old,Yes
48091,Male,Old,Yes
37680,Male,Old,No
30743,Male,Old,Yes
17210,Female,Old,No
41996,Male,Old,Yes
644,Male,Old,No
1039,Male,Old,No
13744,Female,Old,No
40552,Male,Old,Yes
332,Female,Old,No
34823,Male,Old,Yes
34015,Male,Old,No
40937,Female,Old,No
9501,Male,Old,No
7682,Male,Old,Yes
24654,Male,Old,Yes
48161,Male,Old,No
26621,Male,Old,Yes
37025,Male,Old,Yes
2432,Female,Old,No
18512,Male,Old,Yes
12004,Male,Old,Yes
9068,Female,Old,Yes
11373,Male,Old,Yes
38024,Female,Old,No
37520,Male,Old,Yes
19265,Male,Old,Yes
7779,Male,Old,Yes
24352,Male,Old,Yes
32106,Male,Old,Yes
34088,Male,Old,Yes
34322,Female,Old,No
18159,Female,Old,Yes
26244,Female,Old,Yes
25303,Male,Old,Yes
35407,Male,Old,Yes
22893,Male,Old,Yes
45712,Female,Old,Yes
33010,Male,Old,No
49684,Male,Old,Yes
36830,Female,Old,Yes
24637,Male,Old,Yes
19705,Female,Old,No
19926,Female,Old,No
20052,Female,Old,No
12946,Female,Old,No
4772,Male,Old,Yes
35597,Male,Old,Yes
25925,Female,Old,No
22548,Male,Old,Yes
44198,Male,Old,Yes
35184,Male,Old,Yes
24308,Male,Old,No
6268,Female,Old,Yes
45595,Male,Old,Yes
4867,Male,Old,Yes
20972,Male,Old,No
20736,Male,Old,No
13922,Male,Old,Yes
1566,Male,Old,Yes
18347,Female,Old,Yes
21145,Male,Old,Yes
484,Male,Old,Yes
18622,Female,Old,Yes
29569,Male,Old,No
33192,Female,Old,No
16701,Female,Old,No
36441,Male,Old,Yes
14686,Male,Old,Yes
29720,Male,Old,Yes
38261,Male,Old,Yes
48566,Female,Old,Yes
26511,Male,Old,Yes
3156,Female,Old,No
8468,Male,Old,Yes
1388,Female,Old,Yes
39820,Male,Old,Yes
46204,Female,Old,No
23630,Male,Old,Yes
49719,Female,Old,No
33452,Female,Old,Yes
49166,Male,Old,Yes
29745,Male,Old,Yes
14737,Male,Old,Yes
7635,Male,Old,Yes
28922,Female,Old,No
49752,Female,Old,No
1498,Female,Old,No
13480,Female,Old,No
31490,Female,Old,No
33381,Female,Old,No
35351,Female,Old,No
1655,Female,Old,No
45738,Male,Old,Yes
8420,Male,Old,Yes
23272,Male,Old,No
41051,Female,Old,No
9351,Female,Old,Yes
17173,Female,Old,No
17621,Female,Old,No
19893,Male,Old,Yes
18136,Female,Old,Yes
29838,Female,Old,No
47389,Female,Old,No
2530,Male,Old,Yes
10099,Male,Old,Yes
31060,Female,Old,Yes
24835,Female,Old,Yes
21104,Male,Old,Yes
30260,Male,Old,Yes
46083,Female,Old,Yes
17271,Female,Old,No
30095,Male,Old,Yes
6715,Female,Old,No
35716,Female,Old,No
18291,Female,Old,No
25392,Female,Old,No
7128,Female,Old,Yes
21475,Female,Old,Yes
45189,Male,Old,Yes
28050,Female,Old,Yes
25554,Female,Old,No
2338,Male,Old,Yes
40650,Male,Old,Yes
38486,Male,Old,Yes
2522,Male,Old,Yes
1811,Male,Old,Yes
23643,Male,Old,Yes
12000,Female,Old,No
13214,Female,Old,No
5712,Male,Old,No
33967,Female,Old,No
15253,Male,Old,No
44578,Male,Old,Yes
5990,Male,Old,Yes
31643,Female,Old,No
1232,Female,Old,No
37800,Male,Old,Yes
10604,Female,Old,No
33306,Female,Old,Yes
19573,Female,Old,Yes
42791,Male,Old,No
1900,Male,Old,Yes
47519,Female,Old,No
47151,Female,Old,No
19443,Male,Old,Yes
37906,Male,Old,Yes
16033,Female,Old,Yes
45817,Female,Old,No
46712,Male,Old,Yes
39881,Female,Old,No
33558,Male,Old,Yes
43244,Male,Old,Yes
26659,Male,Old,Yes
30965,Male,Old,Yes
10026,Male,Old,No
17095,Female,Old,No
22281,Female,Old,No
1738,Female,Old,No
13683,Female,Old,No
49457,Male,Old,Yes
4962,Male,Old,Yes
3885,Female,Old,No
1181,Male,Old,Yes
13989,Female,Old,No
21228,Male,Old,Yes
47921,Male,Old,Yes
40812,Male,Old,Yes
32515,Male,Old,Yes
49775,Female,Old,No
18965,Female,Old,No
15922,Male,Old,Yes
31394,Female,Old,No
9648,Male,Old,Yes
3829,Female,Old,No
5692,Male,Old,Yes
47483,Female,Old,No
42338,Male,Old,Yes
43007,Female,Old,No
36692,Male,Old,Yes
36347,Male,Old,Yes
22786,Male,Old,No
18869,Male,Old,Yes
27557,Female,Old,Yes
37111,Male,Old,Yes
23231,Female,Old,No
1822,Male,Old,Yes
14473,Female,Old,Yes
18486,Male,Old,Yes
15118,Male,Old,Yes
45880,Female,Old,No
34402,Female,Old,No
7780,Male,Old,Yes
9889,Male,Old,Yes
13114,Female,Old,Yes
25400,Female,Old,No
30110,Female,Old,No
40972,Male,Old,Yes
5373,Male,Old,Yes
38529,Male,Old,Yes
26045,Male,Old,Yes
42665,Male,Old,Yes
9731,Male,Old,Yes
25083,Male,Old,No
664,Male,Old,Yes
35287,Female,Old,No
2210,Male,Old,Yes
42883,Male,Old,Yes
3780,Male,Old,Yes
501,Male,Old,Yes
21110,Female,Old,No
10210,Female,Old,Yes
42015,Female,Old,No
24311,Female,Old,No
10175,Female,Old,No
45258,Male,Old,Yes
2863,Female,Old,Yes
46630,Male,Old,No
2493,Male,Old,No
18694,Male,Old,Yes
28781,Female,Old,Yes
29707,Male,Old,Yes
32422,Female,Old,No
43885,Female,Old,Yes
48245,Male,Old,Yes
20509,Male,Old,Yes
28442,Female,Old,No
18532,Female,Old,Yes
29780,Male,Old,Yes
28345,Female,Old,No
18503,Male,Old,Yes
47277,Male,Old,Yes
11749,Male,Old,Yes
9410,Female,Old,Yes
20367,Female,Old,No
26373,Male,Old,Yes
11475,Female,Old,No
19035,Male,Old,Yes
8473,Female,Old,No
32575,Female,Old,No
24477,Female,Old,Yes
44870,Female,Old,Yes
17051,Female,Old,Yes
37992,Male,Old,Yes
5920,Male,Old,Yes
30388,Female,Old,No
37768,Male,Old,Yes
23955,Male,Old,Yes
42758,Female,Old,Yes
4704,Male,Old,Yes
45238,Female,Old,Yes
45521,Female,Old,Yes
1114,Female,Old,No
21130,Male,Old,No
32452,Male,Old,Yes
39209,Female,Old,No
31911,Female,Old,Yes
27242,Male,Old,Yes
31540,Female,Old,No
12235,Female,Old,No
11438,Female,Old,Yes
3150,Female,Old,No
47808,Female,Old,No
11449,Female,Old,No
45569,Male,Old,Yes
24769,Male,Old,Yes
39317,Female,Old,No
7672,Male,Old,Yes
25435,Male,Old,Yes
35818,Male,Old,Yes
6072,Male,Old,Yes
32902,Male,Old,Yes
42053,Female,Old,Yes
2741,Male,Old,Yes
46495,Female,Old,Yes
7915,Male,Old,Yes
39247,Male,Old,Yes
31788,Male,Old,Yes
18002,Male,Old,Yes
19442,Male,Old,Yes
26652,Female,Old,No
8718,Female,Old,No
49170,Male,Old,Yes
12512,Female,Old,No
6293,Female,Old,No
13624,Female,Old,Yes
13920,Male,Old,Yes
24237,Female,Old,No
9167,Female,Old,No
4995,Male,Old,Yes
12431,Male,Old,Yes
7743,Male,Old,Yes
33565,Female,Old,No
35575,Female,Old,No
30617,Male,Old,Yes
6201,Male,Old,Yes
28630,Female,Old,No
44391,Female,Old,No
35552,Male,Old,Yes
33578,Male,Old,Yes
15551,Female,Old,No
3227,Female,Old,No
476,Male,Old,Yes
3180,Male,Old,Yes
13863,Male,Old,Yes
19060,Male,Old,Yes
14595,Male,Old,Yes
20896,Female,Old,No
49723,Male,Old,Yes
45444,Male,Old,Yes
13458,Female,Old,Yes
8270,Male,Old,No
31263,Female,Old,No
33177,Male,Old,Yes
47443,Male,Old,Yes
27428,Female,Old,No
9254,Male,Old,No
46202,Female,Old,No
1640,Female,Old,Yes
18478,Female,Old,Yes
14023,Male,Old,Yes
30224,Female,Old,No
26541,Female,Old,No
14109,Female,Old,No
18554,Male,Old,Yes
9234,Male,Old,Yes
38683,Male,Old,Yes
22111,Male,Old,Yes
27983,Male,Old,Yes
21935,Male,Old,Yes
34403,Male,Old,Yes
25391,Female,Old,Yes
22220,Male,Old,Yes
34913,Male,Old,Yes
20933,Female,Old,Yes
9976,Male,Old,Yes
25971,Female,Old,Yes
29653,Female,Old,Yes
6658,Female,Old,No
10166,Female,Old,Yes
5466,Female,Old,Yes
9401,Female,Old,No
36070,Male,Old,Yes
4985,Male,Old,Yes
27633,Male,Old,Yes
3035,Male,Old,Yes
26522,Female,Old,No
21257,Female,Old,Yes
10676,Male,Old,Yes
49134,Female,Old,No
27138,Female,Old,No
10741,Male,Old,Yes
2189,Female,Old,Yes
20265,Male,Old,Yes
31405,Male,Old,Yes
48374,Female,Old,Yes
46014,Male,Old,No
3402,Female,Old,Yes
46646,Female,Old,Yes
16731,Female,Old,No
8225,Male,Old,Yes
14467,Male,Old,Yes
36232,Male,Old,Yes
43251,Female,Old,Yes
11812,Male,Old,Yes
22514,Female,Old,Yes
28974,Female,Old,No
40915,Female,Old,No
34221,Female,Old,No
4469,Male,Old,Yes
17840,Female,Old,No
17406,Male,Old,Yes
21178,Female,Old,Yes
20090,Male,Old,Yes
27357,Male,Old,Yes
18036,Male,Old,Yes
49748,Female,Old,No
35018,Male,Old,Yes
2322,Female,Old,No
16437,Female,Old,Yes
19358,Female,Old,No
33947,Male,Old,No
36283,Female,Old,No
20489,Male,Old,No
42966,Male,Old,Yes
20757,Male,Old,Yes
38864,Female,Old,Yes
30330,Male,Old,No
28078,Female,Old,Yes
33376,Female,Old,Yes
43046,Female,Old,No
13709,Male,Old,Yes
15500,Male,Old,Yes
28446,Female,Old,Yes
32908,Male,Old,Yes
12377,Female,Old,Yes
44937,Male,Old,Yes
10460,Female,Old,No
35000,Female,Old,Yes
45784,Male,Old,Yes
38742,Male,Old,Yes
22004,Male,Old,Yes
31227,Male,Old,Yes
29933,Male,Old,Yes
36990,Female,Old,No
33923,Male,Old,Yes
15214,Female,Old,Yes
28980,Female,Old,No
10202,Male,Old,Yes
44564,Male,Old,No
2213,Male,Old,Yes
40988,Female,Old,No
30759,Male,Old,Yes
41961,Female,Old,Yes
5908,Male,Old,Yes
14128,Female,Old,Yes
21289,Male,Old,Yes
21212,Female,Old,No
20848,Female,Old,Yes
15204,Female,Old,Yes
38806,Male,Old,Yes
25720,Female,Old,Yes
6175,Male,Old,No
14348,Male,Old,Yes
25841,Male,Old,Yes
23658,Female,Old,Yes
16171,Female,Old,No
18623,Female,Old,No
17176,Male,Old,Yes
11235,Female,Old,Yes
30176,Male,Old,Yes
10240,Female,Old,No
1422,Male,Old,Yes
4813,Female,Old,Yes
10688,Female,Old,No
48383,Male,Old,Yes
25913,Female,Old,No
42728,Female,Old,Yes
5503,Male,Old,Yes
25377,Male,Old,Yes
42436,Female,Old,Yes
9468,Female,Old,No
7258,Male,Old,Yes
20775,Female,Old,No
5223,Female,Old,No
31316,Female,Old,No
46242,Female,Old,No
30395,Female,Old,Yes
41676,Male,Old,Yes
19079,Male,Old,Yes
46008,Male,Old,No
18863,Female,Old,Yes
14164,Female,Old,Yes
38625,Male,Old,Yes
36817,Male,Old,Yes
37173,Female,Old,No
11077,Male,Old,Yes
12635,Male,Old,Yes
32141,Male,Old,Yes
10873,Female,Old,No
25606,Female,Old,Yes
29096,Male,Old,Yes
17418,Female,Old,No
21444,Male,Old,No
5975,Male,Old,Yes
28568,Female,Old,Yes
17652,Female,Old,No
44192,Female,Old,Yes
15938,Female,Old,No
9738,Male,Old,No
32437,Male,Old,Yes
22496,Female,Old,No
29188,Female,Old,Yes
543,Male,Old,Yes
3593,Male,Old,Yes
27189,Female,Old,Yes
40295,Male,Old,Yes
18461,Female,Old,No
1163,Male,Old,Yes
21425,Female,Old,No
8035,Female,Old,No
43762,Female,Old,No
4883,Female,Old,No
9237,Male,Old,Yes
21790,Female,Old,No
18067,Female,Old,Yes
37316,Male,Old,Yes
18885,Female,Old,Yes
5907,Female,Old,Yes
47821,Male,Old,Yes
4264,Female,Old,Yes
9170,Male,Old,Yes
43203,Female,Old,Yes
31798,Male,Old,Yes
6234,Male,Old,Yes
30878,Male,Old,Yes
41992,Male,Old,Yes
45636,Female,Old,No
4605,Female,Old,No
13041,Male,Old,Yes
5568,Female,Old,No
44603,Female,Old,No
25154,Female,Old,No
8492,Male,Old,Yes
17313,Male,Old,Yes
20135,Female,Old,Yes
45248,Male,Old,Yes
10241,Male,Old,Yes
24056,Male,Old,Yes
30731,Male,Old,Yes
2441,Female,Old,No
6484,Male,Old,Yes
4788,Female,Old,Yes
11730,Female,Old,No
46790,Female,Old,No
4828,Female,Old,No
20552,Male,Old,Yes
22390,Male,Old,Yes
6793,Male,Old,No
22362,Male,Old,Yes
4865,Female,Old,No
23502,Female,Old,Yes
15108,Female,Old,No
